Year,Project,Trip Number,ADFG Number,Vessel Name,Trip Comments,Effort Number,Groundfish Stat Area,Station Number,Start Latitude Decimal Degrees,Start Longitude Decimal Degrees,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Haul Back Order,Number of Pots Set,Number of Pots Retrieved,Pot Type,Start Depth Fathoms,End Depth Fathoms,Average Depth Fathoms,Substrate Type,Effort Comments,Pot Number in Order Set,Pot Number in Order Hauled,Depth Fathoms,Pot Type,Pot Lost or Compromised,Subset Comments,Specimen Number,Tag Batch Number,Tag Number,Species Code,Species,Length Type Code,Length Millimeters,Release Condition Code,Release Condition,Discard Status Code,Discard Status,Specimen Comments
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,6,6,214,Lg. Slinky,N,,54,31,118243,710,Sablefish,1,610,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,7,7,215,Sm. Slinky,N,,55,31,118244,710,Sablefish,1,650,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,56,31,118245,710,Sablefish,1,530,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,57,31,118246,710,Sablefish,1,500,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,58,31,118247,710,Sablefish,1,720,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,59,31,118248,710,Sablefish,1,570,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,60,31,118249,710,Sablefish,1,480,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,61,31,118250,710,Sablefish,1,650,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,62,31,118251,710,Sablefish,1,630,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,63,31,118252,710,Sablefish,1,560,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,64,31,118253,710,Sablefish,1,550,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,65,31,118254,710,Sablefish,1,550,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,66,31,118255,710,Sablefish,1,620,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,67,31,118256,710,Sablefish,1,580,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,68,31,118257,710,Sablefish,1,580,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,8,8,215,Lg. Slinky,N,,69,31,118258,710,Sablefish,1,470,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,70,31,118259,710,Sablefish,1,700,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,71,31,118260,710,Sablefish,1,610,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,72,31,118261,710,Sablefish,1,540,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,73,31,118262,710,Sablefish,1,610,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,74,31,118263,710,Sablefish,1,550,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,75,31,118264,710,Sablefish,1,550,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,76,31,118265,710,Sablefish,1,560,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,77,31,118266,710,Sablefish,1,580,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,78,31,118267,710,Sablefish,1,600,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,9,9,214,Sm. Slinky,N,,79,31,118268,710,Sablefish,1,660,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,10,10,214,Lg. Slinky,N,,80,31,118269,710,Sablefish,1,700,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,10,10,214,Lg. Slinky,N,,81,31,118270,710,Sablefish,1,470,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,10,10,214,Lg. Slinky,N,,82,31,118271,710,Sablefish,1,590,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,10,10,214,Lg. Slinky,N,,83,31,118272,710,Sablefish,1,660,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,10,10,214,Lg. Slinky,N,,84,31,118273,710,Sablefish,1,660,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,85,31,118274,710,Sablefish,1,520,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,86,31,118275,710,Sablefish,1,510,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,87,31,118276,710,Sablefish,1,650,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,88,31,118277,710,Sablefish,1,620,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,89,31,118278,710,Sablefish,1,490,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,90,31,118279,710,Sablefish,1,550,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,91,31,118280,710,Sablefish,1,550,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,92,31,118281,710,Sablefish,1,540,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,93,31,118282,710,Sablefish,1,620,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,94,31,118283,710,Sablefish,1,620,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,11,11,214,Sm. Slinky,N,,95,31,118284,710,Sablefish,1,510,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,12,12,213,Lg. Slinky,N,,96,31,118285,710,Sablefish,1,600,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,1,315502,107,55.212867,-131.93815,55.187967,-131.936583,5/23/2023 5:49,5/23/2023 13:50,5/23/2023 18:01,8:01,Same,38,38,Multiple,216,197,209,Sand,Accidentally set 38 pots instead of 40. Bycatch not split out by pot for this set.,12,12,213,Lg. Slinky,N,,97,31,118286,710,Sablefish,1,580,1,Presumed healthy,5,Tagged and released,
