Year,Project Code,Project,Trip Number,Vessel Name,Gear Code,Gear,Target Species Code,Target Species,Effort Number,Haul Back Order,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Average Depth Fathoms,Substrate Type,Groundfish Stat Area,Pot Type,Subset Number,Depth Fathoms,Pot Type,Specimen Number,Tag Batch Number,Tag Number,Sample Type Code,Species Code,Species,Length Type,Length Millimeters,Release Condition Code,Release Condition,Discard Status Code,Discard Status,Tag Event,Specimen Comments
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,8,315,Cone,80,30,109582,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,8,315,Cone,81,30,109583,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,8,315,Cone,82,30,109584,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,8,315,Cone,83,30,109585,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,8,315,Cone,84,30,109586,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,8,315,Cone,85,30,109587,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,8,315,Cone,86,30,109588,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,8,315,Cone,87,30,109589,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,88,30,109590,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,89,30,109591,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,90,30,109592,1,710,Sablefish,Tip of snout to fork of tail,670,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,91,30,109593,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,92,30,109594,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,93,30,109595,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,94,30,109596,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,95,30,109597,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,96,30,109598,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,97,30,109599,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,98,30,109600,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,99,30,109601,1,710,Sablefish,Tip of snout to fork of tail,490,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,100,30,109602,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,101,30,109603,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,102,30,109604,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,103,30,109605,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,104,30,109606,1,710,Sablefish,Tip of snout to fork of tail,500,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,105,30,109607,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,106,30,109608,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,107,30,109609,1,710,Sablefish,Tip of snout to fork of tail,510,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,108,30,109610,1,710,Sablefish,Tip of snout to fork of tail,670,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,109,30,109611,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,110,30,109612,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,111,30,109613,1,710,Sablefish,Tip of snout to fork of tail,510,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,112,30,109614,1,710,Sablefish,Tip of snout to fork of tail,460,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,113,30,109615,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,114,30,109616,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,115,30,109617,1,710,Sablefish,Tip of snout to fork of tail,460,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,116,30,109618,1,710,Sablefish,Tip of snout to fork of tail,470,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,117,30,109619,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,9,308,Slinky,269,,,1,710,Sablefish,Tip of snout to fork of tail,560,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",2,"Discarded, not marketable",,"Void tags 109773, 109774 "
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,118,30,109620,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,119,30,109621,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,120,30,109622,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,121,30,109623,1,710,Sablefish,Tip of snout to fork of tail,680,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,122,30,109624,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,123,30,109625,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,124,30,109626,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,125,30,109627,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,126,30,109628,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,10,313,Cone,127,30,109629,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,128,30,109630,1,710,Sablefish,Tip of snout to fork of tail,720,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,129,30,109631,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,130,30,109632,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,131,30,109633,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,132,30,109634,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,133,30,109635,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,134,30,109636,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,135,30,109637,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,136,30,109638,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,137,30,109639,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,138,30,109640,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,139,30,109641,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,140,30,109642,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,141,30,109643,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,142,30,109644,1,710,Sablefish,Tip of snout to fork of tail,450,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,143,30,109645,1,710,Sablefish,Tip of snout to fork of tail,510,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,11,313,Slinky,144,30,109646,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,145,30,109647,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,146,30,109648,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,147,30,109649,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,148,30,109650,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,149,30,109651,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,150,30,109652,1,710,Sablefish,Tip of snout to fork of tail,660,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,151,30,109653,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,152,30,109654,1,710,Sablefish,Tip of snout to fork of tail,660,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,153,30,109655,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,154,30,109656,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,155,30,109657,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,156,30,109658,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,157,30,109659,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,158,30,109660,1,710,Sablefish,Tip of snout to fork of tail,670,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,159,30,109661,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,1,Same,5/2/2022 13:53,5/3/2022 10:00,5/3/2022 11:20,20:07,314,Mud/Soft,345803,Multiple,12,314,Cone,160,30,109662,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
