year,Source,Sex,age,n,proportion,Age
2001,LL survey,Male,18,9,0.03448,18
2022,Pot fishery,Male,18,2,0.02564,18
2002,LL fishery,Sex combined,18,40,0.0178,18
2003,LL fishery,Sex combined,18,21,0.01184,18
2004,LL fishery,Sex combined,18,21,0.00928,18
2005,LL fishery,Sex combined,18,12,0.00687,18
2006,LL fishery,Sex combined,18,21,0.01256,18
2007,LL fishery,Sex combined,18,24,0.01608,18
2008,LL fishery,Sex combined,18,21,0.01372,18
2009,LL fishery,Sex combined,18,49,0.03143,18
2010,LL fishery,Sex combined,18,40,0.0262,18
2011,LL fishery,Sex combined,18,61,0.04164,18
2012,LL fishery,Sex combined,18,38,0.02495,18
2013,LL fishery,Sex combined,18,29,0.02217,18
2014,LL fishery,Sex combined,18,41,0.03064,18
2015,LL fishery,Sex combined,18,58,0.04821,18
2016,LL fishery,Sex combined,18,62,0.04388,18
2017,LL fishery,Sex combined,18,68,0.04789,18
2018,LL fishery,Sex combined,18,54,0.04113,18
2019,LL fishery,Sex combined,18,58,0.04472,18
2020,LL fishery,Sex combined,18,36,0.0278,18
2021,LL fishery,Sex combined,18,11,0.01493,18
2022,LL fishery,Sex combined,18,19,0.01674,18
2002,LL survey,Sex combined,18,12,0.01881,18
2003,LL survey,Sex combined,18,8,0.01026,18
2004,LL survey,Sex combined,18,8,0.01085,18
2005,LL survey,Sex combined,18,4,0.00461,18
2006,LL survey,Sex combined,18,9,0.0123,18
2007,LL survey,Sex combined,18,8,0.01085,18
2008,LL survey,Sex combined,18,15,0.02475,18
2009,LL survey,Sex combined,18,2,0.00324,18
2010,LL survey,Sex combined,18,15,0.02479,18
2011,LL survey,Sex combined,18,18,0.02663,18
2012,LL survey,Sex combined,18,6,0.00829,18
2013,LL survey,Sex combined,18,15,0.02804,18
2014,LL survey,Sex combined,18,5,0.00893,18
2015,LL survey,Sex combined,18,11,0.0224,18
2016,LL survey,Sex combined,18,10,0.01812,18
2017,LL survey,Sex combined,18,22,0.03685,18
2018,LL survey,Sex combined,18,8,0.01423,18
2019,LL survey,Sex combined,18,8,0.01713,18
2020,LL survey,Sex combined,18,9,0.01466,18
2021,LL survey,Sex combined,18,5,0.00778,18
2022,LL survey,Sex combined,18,2,0.0031,18
1997,LL survey,Sex combined,18,17,0.03257,18
1998,LL survey,Sex combined,18,22,0.06304,18
1999,LL survey,Sex combined,18,6,0.02198,18
2000,LL survey,Sex combined,18,3,0.00789,18
2001,LL survey,Sex combined,18,12,0.02715,18
2022,Pot fishery,Sex combined,18,2,0.00593,18
2002,LL fishery,Female,19,24,0.01939,19
2003,LL fishery,Female,19,16,0.01573,19
2004,LL fishery,Female,19,12,0.00794,19
2005,LL fishery,Female,19,19,0.01527,19
2006,LL fishery,Female,19,13,0.01217,19
2007,LL fishery,Female,19,15,0.01526,19
2008,LL fishery,Female,19,11,0.01085,19
2009,LL fishery,Female,19,26,0.02488,19
2010,LL fishery,Female,19,13,0.01328,19
2011,LL fishery,Female,19,33,0.03595,19
2012,LL fishery,Female,19,22,0.02384,19
2013,LL fishery,Female,19,15,0.02287,19
2014,LL fishery,Female,19,30,0.03861,19
2015,LL fishery,Female,19,24,0.03187,19
2016,LL fishery,Female,19,41,0.04491,19
2017,LL fishery,Female,19,40,0.04819,19
2018,LL fishery,Female,19,54,0.06667,19
2019,LL fishery,Female,19,26,0.0323,19
2020,LL fishery,Female,19,18,0.02296,19
2021,LL fishery,Female,19,10,0.02008,19
2022,LL fishery,Female,19,11,0.01345,19
2002,LL survey,Female,19,7,0.02381,19
2003,LL survey,Female,19,2,0.00518,19
2004,LL survey,Female,19,2,0.00506,19
2005,LL survey,Female,19,5,0.00996,19
2006,LL survey,Female,19,8,0.01923,19
2007,LL survey,Female,19,3,0.00735,19
2008,LL survey,Female,19,2,0.00595,19
2009,LL survey,Female,19,7,0.01918,19
2010,LL survey,Female,19,4,0.0125,19
2011,LL survey,Female,19,3,0.00822,19
2012,LL survey,Female,19,7,0.01728,19
2013,LL survey,Female,19,4,0.01569,19
2014,LL survey,Female,19,6,0.02105,19
2015,LL survey,Female,19,7,0.024140000000000002,19
2016,LL survey,Female,19,3,0.00952,19
2017,LL survey,Female,19,6,0.01729,19
2018,LL survey,Female,19,6,0.01729,19
2019,LL survey,Female,19,2,0.00743,19
2020,LL survey,Female,19,7,0.01867,19
2021,LL survey,Female,19,1,0.00271,19
2022,LL survey,Female,19,2,0.0059,19
1997,LL survey,Female,19,6,0.02372,19
1998,LL survey,Female,19,10,0.05102,19
1999,LL survey,Female,19,5,0.03876,19
2000,LL survey,Female,19,3,0.01456,19
2001,LL survey,Female,19,7,0.03867,19
2022,Pot fishery,Female,19,1,0.00386,19
2002,LL fishery,Male,19,16,0.01586,19
2003,LL fishery,Male,19,8,0.01058,19
2004,LL fishery,Male,19,15,0.01997,19
2005,LL fishery,Male,19,6,0.01195,19
2006,LL fishery,Male,19,14,0.02318,19
2007,LL fishery,Male,19,10,0.01961,19
2008,LL fishery,Male,19,7,0.01354,19
2009,LL fishery,Male,19,12,0.02335,19
2010,LL fishery,Male,19,6,0.01095,19
2011,LL fishery,Male,19,19,0.03473,19
2012,LL fishery,Male,19,11,0.01833,19
2013,LL fishery,Male,19,14,0.02147,19
2014,LL fishery,Male,19,12,0.02139,19
2015,LL fishery,Male,19,12,0.02667,19
2016,LL fishery,Male,19,15,0.03,19
2017,LL fishery,Male,19,30,0.05085,19
2018,LL fishery,Male,19,21,0.04175,19
2019,LL fishery,Male,19,20,0.04065,19
2020,LL fishery,Male,19,14,0.0274,19
2021,LL fishery,Male,19,4,0.01674,19
2022,LL fishery,Male,19,2,0.00631,19
2002,LL survey,Male,19,6,0.01744,19
2003,LL survey,Male,19,3,0.00761,19
2004,LL survey,Male,19,4,0.0117,19
2005,LL survey,Male,19,3,0.0082,19
2006,LL survey,Male,19,4,0.01266,19
2007,LL survey,Male,19,3,0.00912,19
2008,LL survey,Male,19,5,0.01852,19
2009,LL survey,Male,19,5,0.01976,19
2010,LL survey,Male,19,9,0.03158,19
2011,LL survey,Male,19,4,0.01286,19
2012,LL survey,Male,19,8,0.02508,19
2013,LL survey,Male,19,0,0,19
2014,LL survey,Male,19,6,0.02182,19
2015,LL survey,Male,19,1,0.00498,19
2016,LL survey,Male,19,7,0.02954,19
2017,LL survey,Male,19,6,0.024,19
2018,LL survey,Male,19,3,0.01395,19
2019,LL survey,Male,19,4,0.0202,19
2020,LL survey,Male,19,5,0.02092,19
2021,LL survey,Male,19,0,0,19
2022,LL survey,Male,19,3,0.00977,19
1997,LL survey,Male,19,15,0.05576,19
1998,LL survey,Male,19,5,0.03268,19
1999,LL survey,Male,19,4,0.02778,19
2000,LL survey,Male,19,2,0.01149,19
2001,LL survey,Male,19,11,0.04215,19
2022,Pot fishery,Male,19,1,0.01282,19
2002,LL fishery,Sex combined,19,40,0.0178,19
2003,LL fishery,Sex combined,19,24,0.01354,19
2004,LL fishery,Sex combined,19,27,0.01193,19
2005,LL fishery,Sex combined,19,25,0.01432,19
2006,LL fishery,Sex combined,19,27,0.01615,19
2007,LL fishery,Sex combined,19,25,0.01674,19
2008,LL fishery,Sex combined,19,18,0.01176,19
2009,LL fishery,Sex combined,19,38,0.02437,19
2010,LL fishery,Sex combined,19,19,0.01244,19
2011,LL fishery,Sex combined,19,52,0.03549,19
2012,LL fishery,Sex combined,19,33,0.02167,19
2013,LL fishery,Sex combined,19,29,0.02217,19
2014,LL fishery,Sex combined,19,42,0.03139,19
2015,LL fishery,Sex combined,19,36,0.02993,19
2016,LL fishery,Sex combined,19,56,0.03963,19
2017,LL fishery,Sex combined,19,70,0.0493,19
2018,LL fishery,Sex combined,19,75,0.05712,19
2019,LL fishery,Sex combined,19,46,0.03547,19
2020,LL fishery,Sex combined,19,32,0.02471,19
2021,LL fishery,Sex combined,19,14,0.019,19
2022,LL fishery,Sex combined,19,13,0.01145,19
2002,LL survey,Sex combined,19,13,0.02038,19
2003,LL survey,Sex combined,19,5,0.00641,19
2004,LL survey,Sex combined,19,6,0.00814,19
2005,LL survey,Sex combined,19,8,0.00922,19
2006,LL survey,Sex combined,19,12,0.01639,19
2007,LL survey,Sex combined,19,6,0.00814,19
2008,LL survey,Sex combined,19,7,0.01155,19
2009,LL survey,Sex combined,19,12,0.01942,19
2010,LL survey,Sex combined,19,13,0.02149,19
2011,LL survey,Sex combined,19,7,0.01036,19
2012,LL survey,Sex combined,19,15,0.02072,19
2013,LL survey,Sex combined,19,4,0.00748,19
2014,LL survey,Sex combined,19,12,0.02143,19
2015,LL survey,Sex combined,19,8,0.01629,19
2016,LL survey,Sex combined,19,10,0.01812,19
2017,LL survey,Sex combined,19,12,0.0201,19
2018,LL survey,Sex combined,19,9,0.01601,19
2019,LL survey,Sex combined,19,6,0.01285,19
2020,LL survey,Sex combined,19,12,0.01954,19
2021,LL survey,Sex combined,19,1,0.00156,19
2022,LL survey,Sex combined,19,5,0.00774,19
1997,LL survey,Sex combined,19,21,0.04023,19
1998,LL survey,Sex combined,19,15,0.04298,19
1999,LL survey,Sex combined,19,9,0.03297,19
2000,LL survey,Sex combined,19,5,0.01316,19
2001,LL survey,Sex combined,19,18,0.04072,19
2022,Pot fishery,Sex combined,19,2,0.00593,19
2002,LL fishery,Female,20,19,0.01535,20
2003,LL fishery,Female,20,13,0.01278,20
2004,LL fishery,Female,20,18,0.0119,20
2005,LL fishery,Female,20,11,0.00884,20
2006,LL fishery,Female,20,13,0.01217,20
2007,LL fishery,Female,20,5,0.00509,20
2008,LL fishery,Female,20,8,0.00789,20
2009,LL fishery,Female,20,26,0.02488,20
2010,LL fishery,Female,20,10,0.01021,20
2011,LL fishery,Female,20,23,0.02505,20
2012,LL fishery,Female,20,15,0.01625,20
2013,LL fishery,Female,20,16,0.02439,20
2014,LL fishery,Female,20,9,0.01158,20
2015,LL fishery,Female,20,24,0.03187,20
2016,LL fishery,Female,20,35,0.03834,20
2017,LL fishery,Female,20,37,0.04458,20
2018,LL fishery,Female,20,41,0.05062,20
2019,LL fishery,Female,20,35,0.04348,20
2020,LL fishery,Female,20,16,0.02041,20
2021,LL fishery,Female,20,8,0.01606,20
2022,LL fishery,Female,20,15,0.01834,20
2002,LL survey,Female,20,2,0.0068,20
2003,LL survey,Female,20,8,0.02073,20
2004,LL survey,Female,20,3,0.00759,20
2005,LL survey,Female,20,4,0.00797,20
2006,LL survey,Female,20,5,0.01202,20
2007,LL survey,Female,20,5,0.01225,20
2008,LL survey,Female,20,4,0.0119,20
2009,LL survey,Female,20,2,0.00548,20
2010,LL survey,Female,20,4,0.0125,20
2011,LL survey,Female,20,4,0.01096,20
2012,LL survey,Female,20,4,0.00988,20
2013,LL survey,Female,20,3,0.01176,20
2014,LL survey,Female,20,5,0.01754,20
2015,LL survey,Female,20,7,0.024140000000000002,20
2016,LL survey,Female,20,8,0.0254,20
2017,LL survey,Female,20,6,0.01729,20
2018,LL survey,Female,20,7,0.02017,20
2019,LL survey,Female,20,4,0.01487,20
2020,LL survey,Female,20,0,0,20
2021,LL survey,Female,20,1,0.00271,20
2022,LL survey,Female,20,2,0.0059,20
1997,LL survey,Female,20,21,0.083,20
1998,LL survey,Female,20,3,0.01531,20
1999,LL survey,Female,20,3,0.02326,20
2000,LL survey,Female,20,3,0.01456,20
2001,LL survey,Female,20,5,0.02762,20
2022,Pot fishery,Female,20,3,0.01158,20
2002,LL fishery,Male,20,16,0.01586,20
2003,LL fishery,Male,20,19,0.02513,20
2004,LL fishery,Male,20,5,0.00666,20
2005,LL fishery,Male,20,7,0.01394,20
2006,LL fishery,Male,20,10,0.01656,20
2007,LL fishery,Male,20,7,0.01373,20
2008,LL fishery,Male,20,5,0.00967,20
2009,LL fishery,Male,20,7,0.01362,20
2010,LL fishery,Male,20,7,0.01277,20
2011,LL fishery,Male,20,16,0.02925,20
2012,LL fishery,Male,20,7,0.01167,20
2013,LL fishery,Male,20,16,0.02454,20
2014,LL fishery,Male,20,7,0.01248,20
2015,LL fishery,Male,20,22,0.04889,20
2016,LL fishery,Male,20,16,0.032,20
2017,LL fishery,Male,20,29,0.04915,20
2018,LL fishery,Male,20,17,0.0338,20
2019,LL fishery,Male,20,22,0.04472,20
2020,LL fishery,Male,20,14,0.0274,20
2021,LL fishery,Male,20,5,0.02092,20
2022,LL fishery,Male,20,9,0.02839,20
2002,LL survey,Male,20,6,0.01744,20
2003,LL survey,Male,20,8,0.0203,20
2004,LL survey,Male,20,4,0.0117,20
2005,LL survey,Male,20,3,0.0082,20
2006,LL survey,Male,20,4,0.01266,20
2007,LL survey,Male,20,4,0.01216,20
2008,LL survey,Male,20,3,0.01111,20
2009,LL survey,Male,20,4,0.01581,20
2010,LL survey,Male,20,6,0.02105,20
2011,LL survey,Male,20,3,0.00965,20
2012,LL survey,Male,20,6,0.01881,20
2013,LL survey,Male,20,7,0.025,20
2014,LL survey,Male,20,5,0.01818,20
2015,LL survey,Male,20,2,0.00995,20
2016,LL survey,Male,20,4,0.01688,20
2017,LL survey,Male,20,2,0.008,20
2018,LL survey,Male,20,8,0.03721,20
2019,LL survey,Male,20,2,0.0101,20
2020,LL survey,Male,20,3,0.01255,20
2021,LL survey,Male,20,0,0,20
2022,LL survey,Male,20,0,0,20
1997,LL survey,Male,20,22,0.08178,20
1998,LL survey,Male,20,6,0.03922,20
1999,LL survey,Male,20,7,0.04861,20
2000,LL survey,Male,20,1,0.00575,20
2001,LL survey,Male,20,8,0.03065,20
2022,Pot fishery,Male,20,1,0.01282,20
2002,LL fishery,Sex combined,20,35,0.01558,20
2003,LL fishery,Sex combined,20,32,0.01805,20
2004,LL fishery,Sex combined,20,23,0.01016,20
2005,LL fishery,Sex combined,20,18,0.01031,20
2006,LL fishery,Sex combined,20,23,0.01376,20
2007,LL fishery,Sex combined,20,12,0.00804,20
2008,LL fishery,Sex combined,20,13,0.00849,20
2009,LL fishery,Sex combined,20,33,0.02117,20
2010,LL fishery,Sex combined,20,17,0.01113,20
2011,LL fishery,Sex combined,20,39,0.02662,20
2012,LL fishery,Sex combined,20,22,0.01445,20
2013,LL fishery,Sex combined,20,32,0.02446,20
2014,LL fishery,Sex combined,20,16,0.01196,20
2015,LL fishery,Sex combined,20,46,0.03824,20
2016,LL fishery,Sex combined,20,51,0.03609,20
2017,LL fishery,Sex combined,20,66,0.04648,20
2018,LL fishery,Sex combined,20,58,0.04417,20
2019,LL fishery,Sex combined,20,57,0.04395,20
2020,LL fishery,Sex combined,20,30,0.02317,20
2021,LL fishery,Sex combined,20,13,0.01764,20
2022,LL fishery,Sex combined,20,24,0.02115,20
2002,LL survey,Sex combined,20,8,0.01254,20
2003,LL survey,Sex combined,20,16,0.02051,20
2004,LL survey,Sex combined,20,7,0.0095,20
2005,LL survey,Sex combined,20,7,0.00806,20
2006,LL survey,Sex combined,20,9,0.0123,20
2007,LL survey,Sex combined,20,9,0.01221,20
2008,LL survey,Sex combined,20,7,0.01155,20
2009,LL survey,Sex combined,20,6,0.00971,20
2010,LL survey,Sex combined,20,10,0.01653,20
2011,LL survey,Sex combined,20,7,0.01036,20
2012,LL survey,Sex combined,20,10,0.01381,20
2013,LL survey,Sex combined,20,10,0.01869,20
2014,LL survey,Sex combined,20,10,0.01786,20
2015,LL survey,Sex combined,20,9,0.01833,20
2016,LL survey,Sex combined,20,12,0.02174,20
2017,LL survey,Sex combined,20,8,0.0134,20
2018,LL survey,Sex combined,20,15,0.02669,20
2019,LL survey,Sex combined,20,6,0.01285,20
2020,LL survey,Sex combined,20,3,0.00489,20
2021,LL survey,Sex combined,20,1,0.00156,20
2022,LL survey,Sex combined,20,2,0.0031,20
1997,LL survey,Sex combined,20,43,0.08238,20
1998,LL survey,Sex combined,20,9,0.02579,20
1999,LL survey,Sex combined,20,10,0.03663,20
2000,LL survey,Sex combined,20,4,0.01053,20
2001,LL survey,Sex combined,20,13,0.02941,20
2022,Pot fishery,Sex combined,20,4,0.01187,20
2002,LL fishery,Female,21,14,0.01131,21
2003,LL fishery,Female,21,18,0.0177,21
2004,LL fishery,Female,21,26,0.0172,21
2005,LL fishery,Female,21,14,0.01125,21
2006,LL fishery,Female,21,18,0.01685,21
2007,LL fishery,Female,21,10,0.01017,21
2008,LL fishery,Female,21,10,0.00986,21
2009,LL fishery,Female,21,12,0.01148,21
2010,LL fishery,Female,21,16,0.01634,21
2011,LL fishery,Female,21,15,0.01634,21
2012,LL fishery,Female,21,13,0.01408,21
2013,LL fishery,Female,21,6,0.00915,21
2014,LL fishery,Female,21,16,0.02059,21
2015,LL fishery,Female,21,10,0.01328,21
2016,LL fishery,Female,21,30,0.03286,21
2017,LL fishery,Female,21,24,0.02892,21
2018,LL fishery,Female,21,30,0.03704,21
2019,LL fishery,Female,21,28,0.03478,21
2020,LL fishery,Female,21,23,0.02934,21
2021,LL fishery,Female,21,13,0.0261,21
2022,LL fishery,Female,21,11,0.01345,21
2002,LL survey,Female,21,4,0.01361,21
2003,LL survey,Female,21,3,0.00777,21
2004,LL survey,Female,21,2,0.00506,21
2005,LL survey,Female,21,5,0.00996,21
2006,LL survey,Female,21,1,0.0024,21
2007,LL survey,Female,21,2,0.0049,21
2008,LL survey,Female,21,6,0.01786,21
2009,LL survey,Female,21,4,0.01096,21
2010,LL survey,Female,21,2,0.00625,21
2011,LL survey,Female,21,5,0.0137,21
2012,LL survey,Female,21,3,0.00741,21
2013,LL survey,Female,21,2,0.00784,21
2014,LL survey,Female,21,3,0.01053,21
2015,LL survey,Female,21,2,0.0069,21
2016,LL survey,Female,21,4,0.0127,21
2017,LL survey,Female,21,6,0.01729,21
2018,LL survey,Female,21,9,0.02594,21
2019,LL survey,Female,21,6,0.0223,21
2020,LL survey,Female,21,5,0.01333,21
2021,LL survey,Female,21,0,0,21
2022,LL survey,Female,21,4,0.0118,21
1997,LL survey,Female,21,14,0.05534,21
1998,LL survey,Female,21,11,0.05612,21
1999,LL survey,Female,21,5,0.03876,21
2000,LL survey,Female,21,7,0.03398,21
2001,LL survey,Female,21,7,0.03867,21
2022,Pot fishery,Female,21,0,0,21
2002,LL fishery,Male,21,22,0.0218,21
2003,LL fishery,Male,21,11,0.01455,21
2004,LL fishery,Male,21,8,0.01065,21
2005,LL fishery,Male,21,7,0.01394,21
2006,LL fishery,Male,21,7,0.01159,21
2007,LL fishery,Male,21,11,0.02157,21
2008,LL fishery,Male,21,7,0.01354,21
2009,LL fishery,Male,21,15,0.02918,21
2010,LL fishery,Male,21,9,0.01642,21
2011,LL fishery,Male,21,11,0.02011,21
2012,LL fishery,Male,21,7,0.01167,21
2013,LL fishery,Male,21,16,0.02454,21
2014,LL fishery,Male,21,10,0.01783,21
2015,LL fishery,Male,21,10,0.02222,21
2016,LL fishery,Male,21,12,0.024,21
2017,LL fishery,Male,21,17,0.02881,21
2018,LL fishery,Male,21,26,0.05169,21
2019,LL fishery,Male,21,27,0.05488,21
2020,LL fishery,Male,21,19,0.03718,21
2021,LL fishery,Male,21,4,0.01674,21
2022,LL fishery,Male,21,8,0.02524,21
2002,LL survey,Male,21,3,0.00872,21
2003,LL survey,Male,21,3,0.00761,21
2004,LL survey,Male,21,4,0.0117,21
2005,LL survey,Male,21,3,0.0082,21
2006,LL survey,Male,21,7,0.02215,21
2007,LL survey,Male,21,4,0.01216,21
2008,LL survey,Male,21,5,0.01852,21
2009,LL survey,Male,21,3,0.01186,21
2010,LL survey,Male,21,8,0.02807,21
2011,LL survey,Male,21,7,0.02251,21
2012,LL survey,Male,21,2,0.00627,21
2013,LL survey,Male,21,1,0.00357,21
2014,LL survey,Male,21,3,0.01091,21
2015,LL survey,Male,21,1,0.00498,21
2016,LL survey,Male,21,3,0.01266,21
2017,LL survey,Male,21,4,0.016,21
2018,LL survey,Male,21,3,0.01395,21
2019,LL survey,Male,21,6,0.0303,21
2020,LL survey,Male,21,6,0.0251,21
2021,LL survey,Male,21,3,0.01095,21
2022,LL survey,Male,21,1,0.00326,21
1997,LL survey,Male,21,16,0.05948,21
1998,LL survey,Male,21,7,0.04575,21
1999,LL survey,Male,21,5,0.03472,21
2000,LL survey,Male,21,5,0.02874,21
2001,LL survey,Male,21,10,0.03831,21
2022,Pot fishery,Male,21,1,0.01282,21
2002,LL fishery,Sex combined,21,36,0.01602,21
2003,LL fishery,Sex combined,21,29,0.01636,21
2004,LL fishery,Sex combined,21,34,0.01502,21
2005,LL fishery,Sex combined,21,21,0.01203,21
2006,LL fishery,Sex combined,21,25,0.01495,21
2007,LL fishery,Sex combined,21,21,0.01407,21
2008,LL fishery,Sex combined,21,17,0.0111,21
2009,LL fishery,Sex combined,21,27,0.01732,21
2010,LL fishery,Sex combined,21,25,0.01637,21
2011,LL fishery,Sex combined,21,26,0.01775,21
2012,LL fishery,Sex combined,21,20,0.01313,21
2013,LL fishery,Sex combined,21,22,0.01682,21
2014,LL fishery,Sex combined,21,26,0.01943,21
2015,LL fishery,Sex combined,21,20,0.01663,21
2016,LL fishery,Sex combined,21,42,0.02972,21
2017,LL fishery,Sex combined,21,41,0.02887,21
2018,LL fishery,Sex combined,21,56,0.04265,21
2019,LL fishery,Sex combined,21,55,0.04241,21
2020,LL fishery,Sex combined,21,42,0.03243,21
2021,LL fishery,Sex combined,21,17,0.02307,21
2022,LL fishery,Sex combined,21,19,0.01674,21
2002,LL survey,Sex combined,21,7,0.01097,21
2003,LL survey,Sex combined,21,6,0.00769,21
2004,LL survey,Sex combined,21,6,0.00814,21
2005,LL survey,Sex combined,21,8,0.00922,21
2006,LL survey,Sex combined,21,8,0.01093,21
2007,LL survey,Sex combined,21,6,0.00814,21
2008,LL survey,Sex combined,21,11,0.01815,21
2009,LL survey,Sex combined,21,7,0.01133,21
2010,LL survey,Sex combined,21,10,0.01653,21
2011,LL survey,Sex combined,21,12,0.01775,21
2012,LL survey,Sex combined,21,5,0.00691,21
2013,LL survey,Sex combined,21,3,0.00561,21
2014,LL survey,Sex combined,21,6,0.01071,21
2015,LL survey,Sex combined,21,3,0.00611,21
2016,LL survey,Sex combined,21,7,0.01268,21
2017,LL survey,Sex combined,21,10,0.01675,21
2018,LL survey,Sex combined,21,12,0.02135,21
2019,LL survey,Sex combined,21,12,0.0257,21
2020,LL survey,Sex combined,21,11,0.01792,21
2021,LL survey,Sex combined,21,3,0.00467,21
2022,LL survey,Sex combined,21,5,0.00774,21
1997,LL survey,Sex combined,21,30,0.05747,21
1998,LL survey,Sex combined,21,18,0.05158,21
1999,LL survey,Sex combined,21,10,0.03663,21
2000,LL survey,Sex combined,21,12,0.03158,21
2001,LL survey,Sex combined,21,17,0.03846,21
2022,Pot fishery,Sex combined,21,1,0.00297,21
2002,LL fishery,Female,22,13,0.0105,22
2003,LL fishery,Female,22,16,0.01573,22
2004,LL fishery,Female,22,25,0.01653,22
2005,LL fishery,Female,22,19,0.01527,22
2006,LL fishery,Female,22,18,0.01685,22
2007,LL fishery,Female,22,9,0.00916,22
2008,LL fishery,Female,22,12,0.01183,22
2009,LL fishery,Female,22,15,0.01435,22
2010,LL fishery,Female,22,10,0.01021,22
2011,LL fishery,Female,22,10,0.01089,22
2012,LL fishery,Female,22,11,0.01192,22
2013,LL fishery,Female,22,10,0.01524,22
2014,LL fishery,Female,22,7,0.00901,22
2015,LL fishery,Female,22,10,0.01328,22
2016,LL fishery,Female,22,24,0.02629,22
2017,LL fishery,Female,22,31,0.03735,22
2018,LL fishery,Female,22,25,0.03086,22
2019,LL fishery,Female,22,23,0.02857,22
2020,LL fishery,Female,22,22,0.02806,22
2021,LL fishery,Female,22,14,0.02811,22
2022,LL fishery,Female,22,11,0.01345,22
2002,LL survey,Female,22,8,0.02721,22
2003,LL survey,Female,22,1,0.00259,22
2004,LL survey,Female,22,0,0,22
2005,LL survey,Female,22,4,0.00797,22
2006,LL survey,Female,22,3,0.00721,22
2007,LL survey,Female,22,3,0.00735,22
2008,LL survey,Female,22,3,0.00893,22
2009,LL survey,Female,22,4,0.01096,22
2010,LL survey,Female,22,5,0.01562,22
2011,LL survey,Female,22,5,0.0137,22
2012,LL survey,Female,22,1,0.00247,22
2013,LL survey,Female,22,3,0.01176,22
2014,LL survey,Female,22,1,0.00351,22
2015,LL survey,Female,22,3,0.01034,22
2016,LL survey,Female,22,6,0.01905,22
2017,LL survey,Female,22,4,0.01153,22
2018,LL survey,Female,22,6,0.01729,22
2019,LL survey,Female,22,4,0.01487,22
2020,LL survey,Female,22,0,0,22
2021,LL survey,Female,22,1,0.00271,22
2022,LL survey,Female,22,2,0.0059,22
1997,LL survey,Female,22,12,0.04743,22
1998,LL survey,Female,22,8,0.04082,22
1999,LL survey,Female,22,4,0.03101,22
2000,LL survey,Female,22,6,0.02913,22
2001,LL survey,Female,22,3,0.01657,22
2022,Pot fishery,Female,22,2,0.00772,22
2002,LL fishery,Male,22,20,0.01982,22
2003,LL fishery,Male,22,18,0.02381,22
2004,LL fishery,Male,22,13,0.01731,22
2005,LL fishery,Male,22,6,0.01195,22
2006,LL fishery,Male,22,9,0.0149,22
2007,LL fishery,Male,22,9,0.01765,22
2008,LL fishery,Male,22,2,0.00387,22
2009,LL fishery,Male,22,10,0.01946,22
2010,LL fishery,Male,22,7,0.01277,22
2011,LL fishery,Male,22,15,0.02742,22
2012,LL fishery,Male,22,7,0.01167,22
2013,LL fishery,Male,22,13,0.01994,22
2014,LL fishery,Male,22,12,0.02139,22
2015,LL fishery,Male,22,17,0.03778,22
2016,LL fishery,Male,22,12,0.024,22
2017,LL fishery,Male,22,14,0.02373,22
2018,LL fishery,Male,22,19,0.03777,22
2019,LL fishery,Male,22,16,0.03252,22
2020,LL fishery,Male,22,20,0.03914,22
2021,LL fishery,Male,22,10,0.04184,22
2022,LL fishery,Male,22,9,0.02839,22
2002,LL survey,Male,22,15,0.0436,22
2003,LL survey,Male,22,7,0.01777,22
2004,LL survey,Male,22,5,0.01462,22
2005,LL survey,Male,22,4,0.01093,22
2006,LL survey,Male,22,3,0.00949,22
2007,LL survey,Male,22,1,0.00304,22
2008,LL survey,Male,22,6,0.02222,22
2009,LL survey,Male,22,2,0.00791,22
2010,LL survey,Male,22,6,0.02105,22
2011,LL survey,Male,22,4,0.01286,22
2012,LL survey,Male,22,1,0.00313,22
2013,LL survey,Male,22,0,0,22
2014,LL survey,Male,22,4,0.01455,22
2015,LL survey,Male,22,2,0.00995,22
2016,LL survey,Male,22,7,0.02954,22
2017,LL survey,Male,22,5,0.02,22
2018,LL survey,Male,22,3,0.01395,22
2019,LL survey,Male,22,3,0.01515,22
2020,LL survey,Male,22,1,0.00418,22
2021,LL survey,Male,22,3,0.01095,22
2022,LL survey,Male,22,4,0.01303,22
1997,LL survey,Male,22,12,0.04461,22
1998,LL survey,Male,22,10,0.06536,22
1999,LL survey,Male,22,6,0.04167,22
2000,LL survey,Male,22,9,0.05172,22
2001,LL survey,Male,22,8,0.03065,22
2022,Pot fishery,Male,22,2,0.02564,22
2002,LL fishery,Sex combined,22,33,0.01469,22
2003,LL fishery,Sex combined,22,34,0.01918,22
2004,LL fishery,Sex combined,22,38,0.01679,22
2005,LL fishery,Sex combined,22,25,0.01432,22
2006,LL fishery,Sex combined,22,27,0.01615,22
2007,LL fishery,Sex combined,22,18,0.01206,22
2008,LL fishery,Sex combined,22,14,0.00914,22
2009,LL fishery,Sex combined,22,25,0.01604,22
2010,LL fishery,Sex combined,22,17,0.01113,22
2011,LL fishery,Sex combined,22,25,0.01706,22
2012,LL fishery,Sex combined,22,18,0.01182,22
2013,LL fishery,Sex combined,22,23,0.01758,22
2014,LL fishery,Sex combined,22,19,0.0142,22
2015,LL fishery,Sex combined,22,27,0.02244,22
2016,LL fishery,Sex combined,22,36,0.02548,22
2017,LL fishery,Sex combined,22,45,0.03169,22
2018,LL fishery,Sex combined,22,44,0.03351,22
