year,Source,Sex,length_bin,n,proportion
2014,LL fishery,Female,79,55,0.07
2015,LL fishery,Female,79,49,0.0646
2016,LL fishery,Female,79,70,0.0753
2017,LL fishery,Female,79,66,0.0786
2018,LL fishery,Female,79,69,0.0848
2019,LL fishery,Female,79,50,0.0604
2020,LL fishery,Female,79,44,0.0561
2021,LL fishery,Female,79,17,0.0341
2022,LL fishery,Female,79,42,0.039
2002,LL survey,Female,79,11,0.0374
2003,LL survey,Female,79,16,0.0415
2004,LL survey,Female,79,10,0.0253
2005,LL survey,Female,79,14,0.0279
2006,LL survey,Female,79,15,0.0361
2007,LL survey,Female,79,15,0.0368
2008,LL survey,Female,79,17,0.0506
2009,LL survey,Female,79,18,0.0493
2010,LL survey,Female,79,24,0.075
2011,LL survey,Female,79,27,0.074
2012,LL survey,Female,79,13,0.0321
2013,LL survey,Female,79,9,0.0353
2014,LL survey,Female,79,8,0.0281
2015,LL survey,Female,79,8,0.0276
2016,LL survey,Female,79,11,0.0349
2017,LL survey,Female,79,12,0.0346
2018,LL survey,Female,79,8,0.0231
2019,LL survey,Female,79,7,0.026
2020,LL survey,Female,79,4,0.0107
2021,LL survey,Female,79,1,0.0027
2022,LL survey,Female,79,2,0.0059
1997,LL survey,Female,79,19,0.0751
1998,LL survey,Female,79,15,0.0765
1999,LL survey,Female,79,7,0.0543
2000,LL survey,Female,79,12,0.0583
2001,LL survey,Female,79,12,0.0663
2002,LL fishery,Male,79,6,0.0059
2003,LL fishery,Male,79,9,0.0118
2004,LL fishery,Male,79,3,0.0039
2005,LL fishery,Male,79,5,0.0099
2006,LL fishery,Male,79,5,0.0082
2007,LL fishery,Male,79,5,0.0097
2008,LL fishery,Male,79,1,0.0019
2009,LL fishery,Male,79,4,0.0077
2010,LL fishery,Male,79,4,0.0073
2011,LL fishery,Male,79,6,0.0109
2012,LL fishery,Male,79,1,0.0017
2013,LL fishery,Male,79,3,0.0044
2014,LL fishery,Male,79,5,0.0088
2015,LL fishery,Male,79,6,0.0133
2016,LL fishery,Male,79,3,0.0058
2017,LL fishery,Male,79,6,0.01
2018,LL fishery,Male,79,1,0.002
2019,LL fishery,Male,79,5,0.0097
2020,LL fishery,Male,79,2,0.0039
2021,LL fishery,Male,79,1,0.0042
2022,LL fishery,Male,79,1,0.0025
2002,LL survey,Male,79,1,0.0029
2003,LL survey,Male,79,2,0.0051
2004,LL survey,Male,79,1,0.0029
2005,LL survey,Male,79,4,0.0109
2006,LL survey,Male,79,1,0.0032
2007,LL survey,Male,79,0,0
2008,LL survey,Male,79,1,0.0037
2009,LL survey,Male,79,2,0.0079
2010,LL survey,Male,79,0,0
2011,LL survey,Male,79,2,0.0064
2012,LL survey,Male,79,1,0.0031
2013,LL survey,Male,79,0,0
2014,LL survey,Male,79,1,0.0036
2015,LL survey,Male,79,3,0.0149
2016,LL survey,Male,79,0,0
2017,LL survey,Male,79,0,0
2018,LL survey,Male,79,3,0.014
2019,LL survey,Male,79,0,0
2020,LL survey,Male,79,0,0
2021,LL survey,Male,79,1,0.0036
2022,LL survey,Male,79,0,0
1997,LL survey,Male,79,5,0.0186
1998,LL survey,Male,79,1,0.0065
1999,LL survey,Male,79,1,0.0069
2000,LL survey,Male,79,0,0
2001,LL survey,Male,79,2,0.0077
2002,LL fishery,Sex combined,79,73,0.0322
2003,LL fishery,Sex combined,79,48,0.0269
2004,LL fishery,Sex combined,79,51,0.0219
2005,LL fishery,Sex combined,79,70,0.0397
2006,LL fishery,Sex combined,79,52,0.0309
2007,LL fishery,Sex combined,79,64,0.0424
2008,LL fishery,Sex combined,79,66,0.0426
2009,LL fishery,Sex combined,79,83,0.0529
2010,LL fishery,Sex combined,79,88,0.057
2011,LL fishery,Sex combined,79,59,0.04
2012,LL fishery,Sex combined,79,79,0.0514
2013,LL fishery,Sex combined,79,43,0.0307
2014,LL fishery,Sex combined,79,60,0.0443
2015,LL fishery,Sex combined,79,55,0.0455
2016,LL fishery,Sex combined,79,73,0.0504
2017,LL fishery,Sex combined,79,72,0.0499
2018,LL fishery,Sex combined,79,70,0.053
2019,LL fishery,Sex combined,79,55,0.041
2020,LL fishery,Sex combined,79,46,0.0355
2021,LL fishery,Sex combined,79,18,0.0244
2022,LL fishery,Sex combined,79,43,0.0292
2002,LL survey,Sex combined,79,12,0.0188
2003,LL survey,Sex combined,79,18,0.0231
2004,LL survey,Sex combined,79,11,0.0149
2005,LL survey,Sex combined,79,18,0.0207
2006,LL survey,Sex combined,79,16,0.0219
2007,LL survey,Sex combined,79,15,0.0204
2008,LL survey,Sex combined,79,18,0.0297
2009,LL survey,Sex combined,79,20,0.0324
2010,LL survey,Sex combined,79,24,0.0397
2011,LL survey,Sex combined,79,29,0.0429
2012,LL survey,Sex combined,79,14,0.0193
2013,LL survey,Sex combined,79,9,0.0168
2014,LL survey,Sex combined,79,9,0.0161
2015,LL survey,Sex combined,79,11,0.0224
2016,LL survey,Sex combined,79,11,0.0199
2017,LL survey,Sex combined,79,12,0.0201
2018,LL survey,Sex combined,79,11,0.0196
2019,LL survey,Sex combined,79,7,0.015
2020,LL survey,Sex combined,79,4,0.0065
2021,LL survey,Sex combined,79,2,0.0031
2022,LL survey,Sex combined,79,2,0.0031
1997,LL survey,Sex combined,79,24,0.046
1998,LL survey,Sex combined,79,16,0.0458
1999,LL survey,Sex combined,79,8,0.0293
2000,LL survey,Sex combined,79,12,0.0316
2001,LL survey,Sex combined,79,14,0.0317
2002,LL fishery,Female,81,46,0.0369
2003,LL fishery,Female,81,37,0.0362
2004,LL fishery,Female,81,50,0.032
2005,LL fishery,Female,81,37,0.0294
2006,LL fishery,Female,81,50,0.0465
2007,LL fishery,Female,81,51,0.0512
2008,LL fishery,Female,81,64,0.0624
2009,LL fishery,Female,81,80,0.0764
2010,LL fishery,Female,81,61,0.0613
2011,LL fishery,Female,81,49,0.053
2012,LL fishery,Female,81,51,0.0547
2013,LL fishery,Female,81,43,0.06
2014,LL fishery,Female,81,49,0.0623
2015,LL fishery,Female,81,63,0.0831
2016,LL fishery,Female,81,69,0.0742
2017,LL fishery,Female,81,50,0.0595
2018,LL fishery,Female,81,58,0.0713
2019,LL fishery,Female,81,55,0.0664
2020,LL fishery,Female,81,33,0.0421
2021,LL fishery,Female,81,14,0.0281
2022,LL fishery,Female,81,25,0.0232
2002,LL survey,Female,81,17,0.0578
2003,LL survey,Female,81,15,0.0389
2004,LL survey,Female,81,7,0.0177
2005,LL survey,Female,81,16,0.0319
2006,LL survey,Female,81,6,0.0144
2007,LL survey,Female,81,12,0.0294
2008,LL survey,Female,81,14,0.0417
2009,LL survey,Female,81,5,0.0137
2010,LL survey,Female,81,10,0.0312
2011,LL survey,Female,81,8,0.0219
2012,LL survey,Female,81,11,0.0272
2013,LL survey,Female,81,3,0.0118
2014,LL survey,Female,81,16,0.0561
2015,LL survey,Female,81,13,0.0448
2016,LL survey,Female,81,11,0.0349
2017,LL survey,Female,81,12,0.0346
2018,LL survey,Female,81,12,0.0346
2019,LL survey,Female,81,3,0.0112
2020,LL survey,Female,81,4,0.0107
2021,LL survey,Female,81,2,0.0054
2022,LL survey,Female,81,1,0.0029
1997,LL survey,Female,81,16,0.0632
1998,LL survey,Female,81,19,0.0969
1999,LL survey,Female,81,6,0.0465
2000,LL survey,Female,81,5,0.0243
2001,LL survey,Female,81,9,0.0497
2002,LL fishery,Male,81,6,0.0059
2003,LL fishery,Male,81,1,0.0013
2004,LL fishery,Male,81,4,0.0052
2005,LL fishery,Male,81,2,0.004
2006,LL fishery,Male,81,3,0.0049
2007,LL fishery,Male,81,2,0.0039
2008,LL fishery,Male,81,1,0.0019
2009,LL fishery,Male,81,4,0.0077
2010,LL fishery,Male,81,1,0.0018
2011,LL fishery,Male,81,2,0.0036
2012,LL fishery,Male,81,1,0.0017
2013,LL fishery,Male,81,1,0.0015
2014,LL fishery,Male,81,0,0
2015,LL fishery,Male,81,4,0.0089
2016,LL fishery,Male,81,3,0.0058
2017,LL fishery,Male,81,3,0.005
2018,LL fishery,Male,81,3,0.0059
2019,LL fishery,Male,81,2,0.0039
2020,LL fishery,Male,81,1,0.002
2021,LL fishery,Male,81,2,0.0084
2022,LL fishery,Male,81,3,0.0076
2002,LL survey,Male,81,0,0
2003,LL survey,Male,81,1,0.0025
2004,LL survey,Male,81,0,0
2005,LL survey,Male,81,2,0.0055
2006,LL survey,Male,81,0,0
2007,LL survey,Male,81,0,0
2008,LL survey,Male,81,1,0.0037
2009,LL survey,Male,81,1,0.004
2010,LL survey,Male,81,0,0
2011,LL survey,Male,81,0,0
2012,LL survey,Male,81,0,0
2013,LL survey,Male,81,1,0.0036
2014,LL survey,Male,81,0,0
2015,LL survey,Male,81,1,0.005
2016,LL survey,Male,81,0,0
2017,LL survey,Male,81,0,0
2018,LL survey,Male,81,0,0
2019,LL survey,Male,81,0,0
2020,LL survey,Male,81,1,0.0042
2021,LL survey,Male,81,0,0
2022,LL survey,Male,81,0,0
1997,LL survey,Male,81,1,0.0037
1998,LL survey,Male,81,0,0
1999,LL survey,Male,81,0,0
2000,LL survey,Male,81,1,0.0057
2001,LL survey,Male,81,3,0.0115
2002,LL fishery,Sex combined,81,52,0.0229
2003,LL fishery,Sex combined,81,38,0.0213
2004,LL fishery,Sex combined,81,54,0.0232
2005,LL fishery,Sex combined,81,39,0.0221
2006,LL fishery,Sex combined,81,53,0.0315
2007,LL fishery,Sex combined,81,53,0.0351
2008,LL fishery,Sex combined,81,65,0.0419
2009,LL fishery,Sex combined,81,84,0.0536
2010,LL fishery,Sex combined,81,62,0.0401
2011,LL fishery,Sex combined,81,51,0.0346
2012,LL fishery,Sex combined,81,52,0.0338
2013,LL fishery,Sex combined,81,44,0.0315
2014,LL fishery,Sex combined,81,49,0.0362
2015,LL fishery,Sex combined,81,67,0.0554
2016,LL fishery,Sex combined,81,72,0.0497
2017,LL fishery,Sex combined,81,53,0.0368
2018,LL fishery,Sex combined,81,61,0.0462
2019,LL fishery,Sex combined,81,57,0.0425
2020,LL fishery,Sex combined,81,34,0.0263
2021,LL fishery,Sex combined,81,16,0.0217
2022,LL fishery,Sex combined,81,28,0.019
2002,LL survey,Sex combined,81,17,0.0266
2003,LL survey,Sex combined,81,16,0.0205
2004,LL survey,Sex combined,81,7,0.0095
2005,LL survey,Sex combined,81,18,0.0207
2006,LL survey,Sex combined,81,6,0.0082
2007,LL survey,Sex combined,81,12,0.0163
2008,LL survey,Sex combined,81,15,0.0248
2009,LL survey,Sex combined,81,6,0.0097
2010,LL survey,Sex combined,81,10,0.0165
2011,LL survey,Sex combined,81,8,0.0118
2012,LL survey,Sex combined,81,11,0.0152
2013,LL survey,Sex combined,81,4,0.0075
2014,LL survey,Sex combined,81,16,0.0286
2015,LL survey,Sex combined,81,14,0.0285
2016,LL survey,Sex combined,81,11,0.0199
2017,LL survey,Sex combined,81,12,0.0201
2018,LL survey,Sex combined,81,12,0.0214
2019,LL survey,Sex combined,81,3,0.0064
2020,LL survey,Sex combined,81,5,0.0081
2021,LL survey,Sex combined,81,2,0.0031
2022,LL survey,Sex combined,81,1,0.0015
1997,LL survey,Sex combined,81,17,0.0326
1998,LL survey,Sex combined,81,19,0.0544
1999,LL survey,Sex combined,81,6,0.022
2000,LL survey,Sex combined,81,6,0.0158
2001,LL survey,Sex combined,81,12,0.0271
2002,LL fishery,Female,83,40,0.0321
2003,LL fishery,Female,83,31,0.0303
2004,LL fishery,Female,83,47,0.0301
2005,LL fishery,Female,83,60,0.0477
2006,LL fishery,Female,83,28,0.026
2007,LL fishery,Female,83,34,0.0341
2008,LL fishery,Female,83,34,0.0331
2009,LL fishery,Female,83,39,0.0372
2010,LL fishery,Female,83,39,0.0392
2011,LL fishery,Female,83,43,0.0465
2012,LL fishery,Female,83,34,0.0365
2013,LL fishery,Female,83,28,0.0391
2014,LL fishery,Female,83,36,0.0458
2015,LL fishery,Female,83,38,0.0501
2016,LL fishery,Female,83,53,0.057
2017,LL fishery,Female,83,59,0.0702
2018,LL fishery,Female,83,48,0.059
2019,LL fishery,Female,83,30,0.0362
2020,LL fishery,Female,83,25,0.0319
2021,LL fishery,Female,83,11,0.0221
2022,LL fishery,Female,83,24,0.0223
2002,LL survey,Female,83,9,0.0306
2003,LL survey,Female,83,8,0.0207
2004,LL survey,Female,83,3,0.0076
2005,LL survey,Female,83,15,0.0299
2006,LL survey,Female,83,8,0.0192
2007,LL survey,Female,83,5,0.0123
2008,LL survey,Female,83,11,0.0327
2009,LL survey,Female,83,14,0.0384
2010,LL survey,Female,83,7,0.0219
2011,LL survey,Female,83,9,0.0247
2012,LL survey,Female,83,8,0.0198
2013,LL survey,Female,83,7,0.0275
2014,LL survey,Female,83,10,0.0351
2015,LL survey,Female,83,9,0.031
2016,LL survey,Female,83,8,0.0254
2017,LL survey,Female,83,5,0.0144
2018,LL survey,Female,83,2,0.0058
2019,LL survey,Female,83,4,0.0149
2020,LL survey,Female,83,1,0.0027
2021,LL survey,Female,83,1,0.0027
2022,LL survey,Female,83,0,0
1997,LL survey,Female,83,13,0.0514
1998,LL survey,Female,83,8,0.0408
1999,LL survey,Female,83,6,0.0465
2000,LL survey,Female,83,9,0.0437
2001,LL survey,Female,83,3,0.0166
2002,LL fishery,Male,83,3,0.0029
2003,LL fishery,Male,83,6,0.0079
2004,LL fishery,Male,83,1,0.0013
2005,LL fishery,Male,83,0,0
2006,LL fishery,Male,83,1,0.0016
2007,LL fishery,Male,83,1,0.0019
2008,LL fishery,Male,83,3,0.0057
2009,LL fishery,Male,83,0,0
2010,LL fishery,Male,83,1,0.0018
2011,LL fishery,Male,83,2,0.0036
2012,LL fishery,Male,83,1,0.0017
2013,LL fishery,Male,83,1,0.0015
2014,LL fishery,Male,83,2,0.0035
2015,LL fishery,Male,83,1,0.0022
2016,LL fishery,Male,83,2,0.0039
2017,LL fishery,Male,83,0,0
2018,LL fishery,Male,83,0,0
2019,LL fishery,Male,83,3,0.0058
2020,LL fishery,Male,83,0,0
2021,LL fishery,Male,83,0,0
2022,LL fishery,Male,83,0,0
2002,LL survey,Male,83,1,0.0029
2003,LL survey,Male,83,0,0
2004,LL survey,Male,83,0,0
2005,LL survey,Male,83,0,0
2006,LL survey,Male,83,2,0.0063
2007,LL survey,Male,83,0,0
2008,LL survey,Male,83,0,0
2009,LL survey,Male,83,0,0
2010,LL survey,Male,83,0,0
2011,LL survey,Male,83,0,0
2012,LL survey,Male,83,0,0
2013,LL survey,Male,83,0,0
2014,LL survey,Male,83,0,0
2015,LL survey,Male,83,0,0
2016,LL survey,Male,83,1,0.0042
2017,LL survey,Male,83,1,0.004
2018,LL survey,Male,83,0,0
2019,LL survey,Male,83,0,0
2020,LL survey,Male,83,0,0
2021,LL survey,Male,83,0,0
2022,LL survey,Male,83,0,0
1997,LL survey,Male,83,0,0
1998,LL survey,Male,83,0,0
1999,LL survey,Male,83,1,0.0069
2000,LL survey,Male,83,0,0
2001,LL survey,Male,83,0,0
2002,LL fishery,Sex combined,83,43,0.019
2003,LL fishery,Sex combined,83,37,0.0207
2004,LL fishery,Sex combined,83,48,0.0206
2005,LL fishery,Sex combined,83,60,0.034
2006,LL fishery,Sex combined,83,29,0.0172
2007,LL fishery,Sex combined,83,35,0.0232
2008,LL fishery,Sex combined,83,37,0.0239
2009,LL fishery,Sex combined,83,39,0.0249
2010,LL fishery,Sex combined,83,40,0.0259
2011,LL fishery,Sex combined,83,45,0.0305
2012,LL fishery,Sex combined,83,35,0.0228
2013,LL fishery,Sex combined,83,29,0.0207
2014,LL fishery,Sex combined,83,38,0.028
2015,LL fishery,Sex combined,83,39,0.0323
2016,LL fishery,Sex combined,83,55,0.038
2017,LL fishery,Sex combined,83,59,0.0409
2018,LL fishery,Sex combined,83,48,0.0364
2019,LL fishery,Sex combined,83,33,0.0246
2020,LL fishery,Sex combined,83,25,0.0193
2021,LL fishery,Sex combined,83,11,0.0149
2022,LL fishery,Sex combined,83,24,0.0163
2002,LL survey,Sex combined,83,10,0.0157
2003,LL survey,Sex combined,83,8,0.0103
2004,LL survey,Sex combined,83,3,0.0041
2005,LL survey,Sex combined,83,15,0.0173
2006,LL survey,Sex combined,83,10,0.0137
2007,LL survey,Sex combined,83,5,0.0068
2008,LL survey,Sex combined,83,11,0.0182
2009,LL survey,Sex combined,83,14,0.0227
2010,LL survey,Sex combined,83,7,0.0116
2011,LL survey,Sex combined,83,9,0.0133
2012,LL survey,Sex combined,83,8,0.011
2013,LL survey,Sex combined,83,7,0.0131
2014,LL survey,Sex combined,83,10,0.0179
2015,LL survey,Sex combined,83,9,0.0183
2016,LL survey,Sex combined,83,9,0.0163
2017,LL survey,Sex combined,83,6,0.0101
2018,LL survey,Sex combined,83,2,0.0036
2019,LL survey,Sex combined,83,4,0.0086
2020,LL survey,Sex combined,83,1,0.0016
2021,LL survey,Sex combined,83,1,0.0016
2022,LL survey,Sex combined,83,0,0
1997,LL survey,Sex combined,83,13,0.0249
1998,LL survey,Sex combined,83,8,0.0229
1999,LL survey,Sex combined,83,7,0.0256
2000,LL survey,Sex combined,83,9,0.0237
2001,LL survey,Sex combined,83,3,0.0068
2002,LL fishery,Female,85,28,0.0225
2003,LL fishery,Female,85,22,0.0215
2004,LL fishery,Female,85,50,0.032
2005,LL fishery,Female,85,56,0.0445
2006,LL fishery,Female,85,23,0.0214
2007,LL fishery,Female,85,26,0.0261
2008,LL fishery,Female,85,33,0.0322
2009,LL fishery,Female,85,25,0.0239
2010,LL fishery,Female,85,30,0.0302
2011,LL fishery,Female,85,21,0.0227
2012,LL fishery,Female,85,26,0.0279
2013,LL fishery,Female,85,14,0.0195
2014,LL fishery,Female,85,36,0.0458
2015,LL fishery,Female,85,33,0.0435
2016,LL fishery,Female,85,47,0.0505
2017,LL fishery,Female,85,57,0.0679
2018,LL fishery,Female,85,27,0.0332
2019,LL fishery,Female,85,23,0.0278
2020,LL fishery,Female,85,15,0.0191
2021,LL fishery,Female,85,13,0.0261
2022,LL fishery,Female,85,13,0.0121
2002,LL survey,Female,85,8,0.0272
2003,LL survey,Female,85,9,0.0233
2004,LL survey,Female,85,9,0.0228
2005,LL survey,Female,85,9,0.0179
2006,LL survey,Female,85,7,0.0168
2007,LL survey,Female,85,5,0.0123
2008,LL survey,Female,85,5,0.0149
2009,LL survey,Female,85,9,0.0247
2010,LL survey,Female,85,9,0.0281
2011,LL survey,Female,85,4,0.011
2012,LL survey,Female,85,2,0.0049
2013,LL survey,Female,85,4,0.0157
2014,LL survey,Female,85,8,0.0281
2015,LL survey,Female,85,5,0.0172
2016,LL survey,Female,85,7,0.0222
2017,LL survey,Female,85,6,0.0173
2018,LL survey,Female,85,7,0.0202
2019,LL survey,Female,85,1,0.0037
2020,LL survey,Female,85,1,0.0027
2021,LL survey,Female,85,1,0.0027
2022,LL survey,Female,85,1,0.0029
1997,LL survey,Female,85,5,0.0198
1998,LL survey,Female,85,6,0.0306
1999,LL survey,Female,85,3,0.0233
2000,LL survey,Female,85,3,0.0146
2001,LL survey,Female,85,6,0.0331
2002,LL fishery,Male,85,1,0.001
2003,LL fishery,Male,85,0,0
2004,LL fishery,Male,85,2,0.0026
2005,LL fishery,Male,85,1,0.002
2006,LL fishery,Male,85,1,0.0016
2007,LL fishery,Male,85,0,0
2008,LL fishery,Male,85,0,0
2009,LL fishery,Male,85,0,0
2010,LL fishery,Male,85,1,0.0018
2011,LL fishery,Male,85,1,0.0018
2012,LL fishery,Male,85,1,0.0017
2013,LL fishery,Male,85,1,0.0015
2014,LL fishery,Male,85,0,0
2015,LL fishery,Male,85,0,0
2016,LL fishery,Male,85,2,0.0039
2017,LL fishery,Male,85,0,0
2018,LL fishery,Male,85,1,0.002
2019,LL fishery,Male,85,1,0.0019
2020,LL fishery,Male,85,0,0
2021,LL fishery,Male,85,0,0
2022,LL fishery,Male,85,0,0
2002,LL survey,Male,85,0,0
2003,LL survey,Male,85,0,0
2004,LL survey,Male,85,0,0
2005,LL survey,Male,85,0,0
2006,LL survey,Male,85,0,0
2007,LL survey,Male,85,1,0.003
2008,LL survey,Male,85,0,0
2009,LL survey,Male,85,0,0
2010,LL survey,Male,85,0,0
2011,LL survey,Male,85,0,0
2012,LL survey,Male,85,0,0
2013,LL survey,Male,85,0,0
2014,LL survey,Male,85,1,0.0036
2015,LL survey,Male,85,0,0
2016,LL survey,Male,85,0,0
2017,LL survey,Male,85,0,0
2018,LL survey,Male,85,0,0
2019,LL survey,Male,85,1,0.0051
2020,LL survey,Male,85,0,0
2021,LL survey,Male,85,0,0
2022,LL survey,Male,85,0,0
1997,LL survey,Male,85,0,0
1998,LL survey,Male,85,0,0
1999,LL survey,Male,85,0,0
2000,LL survey,Male,85,0,0
2001,LL survey,Male,85,0,0
2002,LL fishery,Sex combined,85,29,0.0128
2003,LL fishery,Sex combined,85,22,0.0123
2004,LL fishery,Sex combined,85,52,0.0224
2005,LL fishery,Sex combined,85,57,0.0323
2006,LL fishery,Sex combined,85,24,0.0143
2007,LL fishery,Sex combined,85,26,0.0172
2008,LL fishery,Sex combined,85,33,0.0213
2009,LL fishery,Sex combined,85,25,0.0159
2010,LL fishery,Sex combined,85,31,0.0201
2011,LL fishery,Sex combined,85,22,0.0149
2012,LL fishery,Sex combined,85,27,0.0176
2013,LL fishery,Sex combined,85,15,0.0107
2014,LL fishery,Sex combined,85,36,0.0266
2015,LL fishery,Sex combined,85,33,0.0273
2016,LL fishery,Sex combined,85,49,0.0338
2017,LL fishery,Sex combined,85,57,0.0395
2018,LL fishery,Sex combined,85,28,0.0212
2019,LL fishery,Sex combined,85,24,0.0179
2020,LL fishery,Sex combined,85,15,0.0116
2021,LL fishery,Sex combined,85,13,0.0176
2022,LL fishery,Sex combined,85,13,0.0088
2002,LL survey,Sex combined,85,8,0.0125
2003,LL survey,Sex combined,85,9,0.0115
2004,LL survey,Sex combined,85,9,0.0122
2005,LL survey,Sex combined,85,9,0.0104
2006,LL survey,Sex combined,85,7,0.0096
2007,LL survey,Sex combined,85,6,0.0081
2008,LL survey,Sex combined,85,5,0.0083
2009,LL survey,Sex combined,85,9,0.0146
2010,LL survey,Sex combined,85,9,0.0149
2011,LL survey,Sex combined,85,4,0.0059
2012,LL survey,Sex combined,85,2,0.0028
2013,LL survey,Sex combined,85,4,0.0075
2014,LL survey,Sex combined,85,9,0.0161
2015,LL survey,Sex combined,85,5,0.0102
2016,LL survey,Sex combined,85,7,0.0127
2017,LL survey,Sex combined,85,6,0.0101
2018,LL survey,Sex combined,85,7,0.0125
2019,LL survey,Sex combined,85,2,0.0043
2020,LL survey,Sex combined,85,1,0.0016
2021,LL survey,Sex combined,85,1,0.0016
2022,LL survey,Sex combined,85,1,0.0015
1997,LL survey,Sex combined,85,5,0.0096
1998,LL survey,Sex combined,85,6,0.0172
1999,LL survey,Sex combined,85,3,0.011
2000,LL survey,Sex combined,85,3,0.0079
2001,LL survey,Sex combined,85,6,0.0136
2002,LL fishery,Female,87,20,0.016
2003,LL fishery,Female,87,25,0.0245
2004,LL fishery,Female,87,40,0.0256
2005,LL fishery,Female,87,25,0.0199
2006,LL fishery,Female,87,26,0.0242
2007,LL fishery,Female,87,31,0.0311
2008,LL fishery,Female,87,29,0.0283
2009,LL fishery,Female,87,15,0.0143
2010,LL fishery,Female,87,19,0.0191
2011,LL fishery,Female,87,26,0.0281
2012,LL fishery,Female,87,15,0.0161
2013,LL fishery,Female,87,21,0.0293
2014,LL fishery,Female,87,21,0.0267
2015,LL fishery,Female,87,22,0.029
2016,LL fishery,Female,87,44,0.0473
2017,LL fishery,Female,87,28,0.0333
2018,LL fishery,Female,87,25,0.0307
2019,LL fishery,Female,87,20,0.0242
2020,LL fishery,Female,87,10,0.0128
2021,LL fishery,Female,87,9,0.0181
2022,LL fishery,Female,87,15,0.0139
2002,LL survey,Female,87,7,0.0238
2003,LL survey,Female,87,11,0.0285
2004,LL survey,Female,87,4,0.0101
2005,LL survey,Female,87,10,0.0199
2006,LL survey,Female,87,3,0.0072
2007,LL survey,Female,87,3,0.0074
2008,LL survey,Female,87,4,0.0119
2009,LL survey,Female,87,3,0.0082
2010,LL survey,Female,87,4,0.0125
2011,LL survey,Female,87,1,0.0027
2012,LL survey,Female,87,4,0.0099
2013,LL survey,Female,87,4,0.0157
2014,LL survey,Female,87,1,0.0035
2015,LL survey,Female,87,3,0.0103
2016,LL survey,Female,87,3,0.0095
2017,LL survey,Female,87,10,0.0288
2018,LL survey,Female,87,3,0.0086
2019,LL survey,Female,87,2,0.0074
2020,LL survey,Female,87,5,0.0133
2021,LL survey,Female,87,1,0.0027
2022,LL survey,Female,87,0,0
1997,LL survey,Female,87,8,0.0316
1998,LL survey,Female,87,2,0.0102
1999,LL survey,Female,87,0,0
2000,LL survey,Female,87,4,0.0194
2001,LL survey,Female,87,7,0.0387
2002,LL fishery,Male,87,2,0.002
2003,LL fishery,Male,87,0,0
2004,LL fishery,Male,87,0,0
2005,LL fishery,Male,87,0,0
2006,LL fishery,Male,87,3,0.0049
2007,LL fishery,Male,87,0,0
2008,LL fishery,Male,87,1,0.0019
2009,LL fishery,Male,87,0,0
2010,LL fishery,Male,87,1,0.0018
2011,LL fishery,Male,87,0,0
2012,LL fishery,Male,87,0,0
2013,LL fishery,Male,87,1,0.0015
2014,LL fishery,Male,87,1,0.0018
2015,LL fishery,Male,87,3,0.0067
2016,LL fishery,Male,87,0,0
2017,LL fishery,Male,87,0,0
2018,LL fishery,Male,87,0,0
2019,LL fishery,Male,87,1,0.0019
2020,LL fishery,Male,87,0,0
2021,LL fishery,Male,87,0,0
2022,LL fishery,Male,87,0,0
2002,LL survey,Male,87,0,0
2003,LL survey,Male,87,0,0
2004,LL survey,Male,87,0,0
2005,LL survey,Male,87,0,0
2006,LL survey,Male,87,0,0
2007,LL survey,Male,87,0,0
2008,LL survey,Male,87,0,0
2009,LL survey,Male,87,0,0
2010,LL survey,Male,87,0,0
2011,LL survey,Male,87,0,0
2012,LL survey,Male,87,0,0
2013,LL survey,Male,87,0,0
2014,LL survey,Male,87,0,0
2015,LL survey,Male,87,0,0
2016,LL survey,Male,87,0,0
2017,LL survey,Male,87,0,0
2018,LL survey,Male,87,0,0
2019,LL survey,Male,87,0,0
2020,LL survey,Male,87,0,0
2021,LL survey,Male,87,0,0
2022,LL survey,Male,87,1,0.0032
1997,LL survey,Male,87,0,0
1998,LL survey,Male,87,0,0
1999,LL survey,Male,87,0,0
2000,LL survey,Male,87,0,0
2001,LL survey,Male,87,0,0
2002,LL fishery,Sex combined,87,22,0.0097
2003,LL fishery,Sex combined,87,25,0.014
2004,LL fishery,Sex combined,87,40,0.0172
2005,LL fishery,Sex combined,87,25,0.0142
2006,LL fishery,Sex combined,87,29,0.0172
2007,LL fishery,Sex combined,87,31,0.0205
2008,LL fishery,Sex combined,87,30,0.0193
2009,LL fishery,Sex combined,87,15,0.0096
2010,LL fishery,Sex combined,87,20,0.0129
2011,LL fishery,Sex combined,87,26,0.0176
2012,LL fishery,Sex combined,87,15,0.0098
2013,LL fishery,Sex combined,87,22,0.0157
2014,LL fishery,Sex combined,87,22,0.0162
2015,LL fishery,Sex combined,87,25,0.0207
2016,LL fishery,Sex combined,87,44,0.0304
2017,LL fishery,Sex combined,87,28,0.0194
2018,LL fishery,Sex combined,87,25,0.0189
2019,LL fishery,Sex combined,87,21,0.0157
2020,LL fishery,Sex combined,87,10,0.0077
2021,LL fishery,Sex combined,87,9,0.0122
2022,LL fishery,Sex combined,87,15,0.0102
2002,LL survey,Sex combined,87,7,0.011
2003,LL survey,Sex combined,87,11,0.0141
2004,LL survey,Sex combined,87,4,0.0054
2005,LL survey,Sex combined,87,10,0.0115
2006,LL survey,Sex combined,87,3,0.0041
2007,LL survey,Sex combined,87,3,0.0041
