year,Source,Sex,length_bin,n,proportion
2001,LL survey,Female,81,11,0.0316
2002,Pot survey,Female,81,2,0.007
2006,Pot survey,Female,81,1,0.0036
2007,Pot survey,Female,81,11,0.0286
2008,Pot survey,Female,81,12,0.0373
2009,Pot survey,Female,81,16,0.0364
2002,LL fishery,Male,81,6,0.0058
2003,LL fishery,Male,81,1,0.0013
2004,LL fishery,Male,81,4,0.0051
2005,LL fishery,Male,81,2,0.0039
2006,LL fishery,Male,81,3,0.0049
2007,LL fishery,Male,81,2,0.0039
2008,LL fishery,Male,81,1,0.0019
2009,LL fishery,Male,81,4,0.0077
2010,LL fishery,Male,81,1,0.0018
2011,LL fishery,Male,81,2,0.0036
2012,LL fishery,Male,81,1,0.0017
2013,LL fishery,Male,81,1,0.0015
2014,LL fishery,Male,81,0,0
2015,LL fishery,Male,81,4,0.0088
2016,LL fishery,Male,81,3,0.0058
2017,LL fishery,Male,81,3,0.005
2018,LL fishery,Male,81,3,0.0059
2002,LL survey,Male,81,0,0
2003,LL survey,Male,81,1,0.0024
2004,LL survey,Male,81,0,0
2005,LL survey,Male,81,2,0.0052
2006,LL survey,Male,81,0,0
2007,LL survey,Male,81,0,0
2008,LL survey,Male,81,1,0.0036
2009,LL survey,Male,81,1,0.0039
2010,LL survey,Male,81,0,0
2011,LL survey,Male,81,0,0
2012,LL survey,Male,81,0,0
2013,LL survey,Male,81,1,0.0034
2014,LL survey,Male,81,0,0
2015,LL survey,Male,81,1,0.0048
2016,LL survey,Male,81,1,0.0041
2017,LL survey,Male,81,0,0
2018,LL survey,Male,81,0,0
1997,LL survey,Male,81,1,0.0034
1998,LL survey,Male,81,0,0
1999,LL survey,Male,81,0,0
2000,LL survey,Male,81,1,0.0051
2001,LL survey,Male,81,4,0.0101
2002,Pot survey,Male,81,0,0
2006,Pot survey,Male,81,1,0.0041
2007,Pot survey,Male,81,0,0
2008,Pot survey,Male,81,1,0.0047
2009,Pot survey,Male,81,1,0.0038
2002,LL fishery,Sex combined,81,53,0.0229
2003,LL fishery,Sex combined,81,38,0.021
2004,LL fishery,Sex combined,81,54,0.0227
2005,LL fishery,Sex combined,81,39,0.0221
2006,LL fishery,Sex combined,81,53,0.0313
2007,LL fishery,Sex combined,81,53,0.0351
2008,LL fishery,Sex combined,81,65,0.0419
2009,LL fishery,Sex combined,81,84,0.0535
2010,LL fishery,Sex combined,81,62,0.0401
2011,LL fishery,Sex combined,81,51,0.0346
2012,LL fishery,Sex combined,81,52,0.0338
2013,LL fishery,Sex combined,81,44,0.0314
2014,LL fishery,Sex combined,81,49,0.0362
2015,LL fishery,Sex combined,81,67,0.0554
2016,LL fishery,Sex combined,81,75,0.0513
2017,LL fishery,Sex combined,81,53,0.0367
2018,LL fishery,Sex combined,81,61,0.0461
2002,LL survey,Sex combined,81,18,0.0268
2003,LL survey,Sex combined,81,16,0.0198
2004,LL survey,Sex combined,81,8,0.0103
2005,LL survey,Sex combined,81,18,0.02
2006,LL survey,Sex combined,81,6,0.008
2007,LL survey,Sex combined,81,14,0.0179
2008,LL survey,Sex combined,81,15,0.0236
2009,LL survey,Sex combined,81,6,0.0097
2010,LL survey,Sex combined,81,11,0.018
2011,LL survey,Sex combined,81,8,0.0117
2012,LL survey,Sex combined,81,11,0.0149
2013,LL survey,Sex combined,81,4,0.0072
2014,LL survey,Sex combined,81,17,0.0296
2015,LL survey,Sex combined,81,14,0.0279
2016,LL survey,Sex combined,81,12,0.0213
2017,LL survey,Sex combined,81,12,0.0196
2018,LL survey,Sex combined,81,12,0.0203
1997,LL survey,Sex combined,81,20,0.0344
1998,LL survey,Sex combined,81,19,0.0518
1999,LL survey,Sex combined,81,8,0.0233
2000,LL survey,Sex combined,81,8,0.0189
2001,LL survey,Sex combined,81,15,0.0201
2002,Pot survey,Sex combined,81,2,0.0039
2006,Pot survey,Sex combined,81,2,0.0038
2007,Pot survey,Sex combined,81,11,0.0165
2008,Pot survey,Sex combined,81,13,0.0243
2009,Pot survey,Sex combined,81,17,0.0243
2002,LL fishery,Female,83,42,0.0329
2003,LL fishery,Female,83,31,0.03
2004,LL fishery,Female,83,47,0.0295
2005,LL fishery,Female,83,60,0.0476
2006,LL fishery,Female,83,28,0.0259
2007,LL fishery,Female,83,34,0.0341
2008,LL fishery,Female,83,34,0.0331
2009,LL fishery,Female,83,39,0.0372
2010,LL fishery,Female,83,39,0.0392
2011,LL fishery,Female,83,43,0.0465
2012,LL fishery,Female,83,34,0.0364
2013,LL fishery,Female,83,28,0.0391
2014,LL fishery,Female,83,36,0.0458
2015,LL fishery,Female,83,38,0.0501
2016,LL fishery,Female,83,53,0.0563
2017,LL fishery,Female,83,59,0.0702
2018,LL fishery,Female,83,49,0.06
2002,LL survey,Female,83,9,0.0292
2003,LL survey,Female,83,8,0.0201
2004,LL survey,Female,83,3,0.0073
2005,LL survey,Female,83,15,0.0291
2006,LL survey,Female,83,9,0.0209
2007,LL survey,Female,83,5,0.0113
2008,LL survey,Female,83,11,0.0311
2009,LL survey,Female,83,14,0.0383
2010,LL survey,Female,83,7,0.0217
2011,LL survey,Female,83,9,0.0244
2012,LL survey,Female,83,8,0.0193
2013,LL survey,Female,83,8,0.0307
2014,LL survey,Female,83,10,0.0342
2015,LL survey,Female,83,9,0.0305
2016,LL survey,Female,83,8,0.025
2017,LL survey,Female,83,7,0.0199
2018,LL survey,Female,83,2,0.0056
1997,LL survey,Female,83,15,0.0528
1998,LL survey,Female,83,8,0.0394
1999,LL survey,Female,83,6,0.0385
2000,LL survey,Female,83,9,0.0398
2001,LL survey,Female,83,5,0.0144
2002,Pot survey,Female,83,1,0.0035
2006,Pot survey,Female,83,1,0.0036
2007,Pot survey,Female,83,7,0.0182
2008,Pot survey,Female,83,8,0.0248
2009,Pot survey,Female,83,12,0.0273
2002,LL fishery,Male,83,3,0.0029
2003,LL fishery,Male,83,6,0.0078
2004,LL fishery,Male,83,1,0.0013
2005,LL fishery,Male,83,0,0
2006,LL fishery,Male,83,1,0.0016
2007,LL fishery,Male,83,1,0.0019
2008,LL fishery,Male,83,3,0.0057
2009,LL fishery,Male,83,0,0
2010,LL fishery,Male,83,1,0.0018
2011,LL fishery,Male,83,2,0.0036
2012,LL fishery,Male,83,1,0.0017
2013,LL fishery,Male,83,1,0.0015
2014,LL fishery,Male,83,2,0.0035
2015,LL fishery,Male,83,1,0.0022
2016,LL fishery,Male,83,2,0.0038
2017,LL fishery,Male,83,0,0
2018,LL fishery,Male,83,0,0
2002,LL survey,Male,83,1,0.0028
2003,LL survey,Male,83,0,0
2004,LL survey,Male,83,0,0
2005,LL survey,Male,83,0,0
2006,LL survey,Male,83,2,0.0062
2007,LL survey,Male,83,0,0
2008,LL survey,Male,83,0,0
2009,LL survey,Male,83,0,0
2010,LL survey,Male,83,0,0
2011,LL survey,Male,83,0,0
2012,LL survey,Male,83,0,0
2013,LL survey,Male,83,0,0
2014,LL survey,Male,83,0,0
2015,LL survey,Male,83,0,0
2016,LL survey,Male,83,1,0.0041
2017,LL survey,Male,83,1,0.0038
2018,LL survey,Male,83,0,0
1997,LL survey,Male,83,0,0
1998,LL survey,Male,83,0,0
1999,LL survey,Male,83,1,0.0053
2000,LL survey,Male,83,0,0
2001,LL survey,Male,83,0,0
2002,Pot survey,Male,83,0,0
2006,Pot survey,Male,83,0,0
2007,Pot survey,Male,83,1,0.0035
2008,Pot survey,Male,83,0,0
2009,Pot survey,Male,83,0,0
2002,LL fishery,Sex combined,83,45,0.0194
2003,LL fishery,Sex combined,83,37,0.0205
2004,LL fishery,Sex combined,83,48,0.0202
2005,LL fishery,Sex combined,83,60,0.0339
2006,LL fishery,Sex combined,83,29,0.0171
2007,LL fishery,Sex combined,83,35,0.0231
2008,LL fishery,Sex combined,83,37,0.0239
2009,LL fishery,Sex combined,83,39,0.0249
2010,LL fishery,Sex combined,83,40,0.0259
2011,LL fishery,Sex combined,83,45,0.0305
2012,LL fishery,Sex combined,83,35,0.0228
2013,LL fishery,Sex combined,83,29,0.0207
2014,LL fishery,Sex combined,83,38,0.028
2015,LL fishery,Sex combined,83,39,0.0322
2016,LL fishery,Sex combined,83,55,0.0376
2017,LL fishery,Sex combined,83,59,0.0409
2018,LL fishery,Sex combined,83,49,0.037
2002,LL survey,Sex combined,83,10,0.0149
2003,LL survey,Sex combined,83,8,0.0099
2004,LL survey,Sex combined,83,3,0.0039
2005,LL survey,Sex combined,83,15,0.0167
2006,LL survey,Sex combined,83,11,0.0146
2007,LL survey,Sex combined,83,5,0.0064
2008,LL survey,Sex combined,83,11,0.0173
2009,LL survey,Sex combined,83,14,0.0226
2010,LL survey,Sex combined,83,7,0.0115
2011,LL survey,Sex combined,83,9,0.0132
2012,LL survey,Sex combined,83,8,0.0108
2013,LL survey,Sex combined,83,8,0.0145
2014,LL survey,Sex combined,83,10,0.0174
2015,LL survey,Sex combined,83,9,0.0179
2016,LL survey,Sex combined,83,9,0.016
2017,LL survey,Sex combined,83,8,0.0131
2018,LL survey,Sex combined,83,2,0.0034
1997,LL survey,Sex combined,83,15,0.0258
1998,LL survey,Sex combined,83,8,0.0218
1999,LL survey,Sex combined,83,7,0.0204
2000,LL survey,Sex combined,83,9,0.0212
2001,LL survey,Sex combined,83,5,0.0067
2002,Pot survey,Sex combined,83,1,0.0019
2006,Pot survey,Sex combined,83,1,0.0019
2007,Pot survey,Sex combined,83,8,0.012
2008,Pot survey,Sex combined,83,8,0.015
2009,Pot survey,Sex combined,83,12,0.0171
2002,LL fishery,Female,85,28,0.0219
2003,LL fishery,Female,85,23,0.0223
2004,LL fishery,Female,85,51,0.032
2005,LL fishery,Female,85,56,0.0444
2006,LL fishery,Female,85,23,0.0213
2007,LL fishery,Female,85,26,0.0261
2008,LL fishery,Female,85,33,0.0322
2009,LL fishery,Female,85,25,0.0239
2010,LL fishery,Female,85,30,0.0301
2011,LL fishery,Female,85,21,0.0227
2012,LL fishery,Female,85,26,0.0279
2013,LL fishery,Female,85,14,0.0195
2014,LL fishery,Female,85,36,0.0458
2015,LL fishery,Female,85,33,0.0435
2016,LL fishery,Female,85,47,0.0499
2017,LL fishery,Female,85,57,0.0679
2018,LL fishery,Female,85,27,0.033
2002,LL survey,Female,85,8,0.026
2003,LL survey,Female,85,10,0.0251
2004,LL survey,Female,85,10,0.0243
2005,LL survey,Female,85,9,0.0175
2006,LL survey,Female,85,7,0.0163
2007,LL survey,Female,85,5,0.0113
2008,LL survey,Female,85,5,0.0141
2009,LL survey,Female,85,9,0.0246
2010,LL survey,Female,85,9,0.0279
2011,LL survey,Female,85,4,0.0108
2012,LL survey,Female,85,2,0.0048
2013,LL survey,Female,85,4,0.0153
2014,LL survey,Female,85,8,0.0274
2015,LL survey,Female,85,5,0.0169
2016,LL survey,Female,85,7,0.0219
2017,LL survey,Female,85,6,0.0171
2018,LL survey,Female,85,7,0.0194
1997,LL survey,Female,85,5,0.0176
1998,LL survey,Female,85,7,0.0345
1999,LL survey,Female,85,3,0.0192
2000,LL survey,Female,85,4,0.0177
2001,LL survey,Female,85,6,0.0172
2002,Pot survey,Female,85,2,0.007
2006,Pot survey,Female,85,1,0.0036
2007,Pot survey,Female,85,6,0.0156
2008,Pot survey,Female,85,2,0.0062
2009,Pot survey,Female,85,6,0.0137
2002,LL fishery,Male,85,1,0.001
2003,LL fishery,Male,85,0,0
2004,LL fishery,Male,85,2,0.0026
2005,LL fishery,Male,85,1,0.002
2006,LL fishery,Male,85,1,0.0016
2007,LL fishery,Male,85,0,0
2008,LL fishery,Male,85,0,0
2009,LL fishery,Male,85,0,0
2010,LL fishery,Male,85,1,0.0018
2011,LL fishery,Male,85,1,0.0018
2012,LL fishery,Male,85,1,0.0017
2013,LL fishery,Male,85,1,0.0015
2014,LL fishery,Male,85,0,0
2015,LL fishery,Male,85,0,0
2016,LL fishery,Male,85,2,0.0038
2017,LL fishery,Male,85,0,0
2018,LL fishery,Male,85,1,0.002
2002,LL survey,Male,85,0,0
2003,LL survey,Male,85,0,0
2004,LL survey,Male,85,0,0
2005,LL survey,Male,85,0,0
2006,LL survey,Male,85,0,0
2007,LL survey,Male,85,1,0.0029
2008,LL survey,Male,85,0,0
2009,LL survey,Male,85,0,0
2010,LL survey,Male,85,0,0
2011,LL survey,Male,85,0,0
2012,LL survey,Male,85,0,0
2013,LL survey,Male,85,0,0
2014,LL survey,Male,85,1,0.0035
2015,LL survey,Male,85,0,0
2016,LL survey,Male,85,0,0
2017,LL survey,Male,85,0,0
2018,LL survey,Male,85,0,0
1997,LL survey,Male,85,0,0
1998,LL survey,Male,85,0,0
1999,LL survey,Male,85,0,0
2000,LL survey,Male,85,0,0
2001,LL survey,Male,85,0,0
2002,Pot survey,Male,85,0,0
2006,Pot survey,Male,85,0,0
2007,Pot survey,Male,85,0,0
2008,Pot survey,Male,85,0,0
2009,Pot survey,Male,85,0,0
2002,LL fishery,Sex combined,85,29,0.0125
2003,LL fishery,Sex combined,85,23,0.0127
2004,LL fishery,Sex combined,85,53,0.0223
2005,LL fishery,Sex combined,85,57,0.0322
2006,LL fishery,Sex combined,85,24,0.0142
2007,LL fishery,Sex combined,85,26,0.0172
2008,LL fishery,Sex combined,85,33,0.0213
2009,LL fishery,Sex combined,85,25,0.0159
2010,LL fishery,Sex combined,85,31,0.0201
2011,LL fishery,Sex combined,85,22,0.0149
2012,LL fishery,Sex combined,85,27,0.0176
2013,LL fishery,Sex combined,85,15,0.0107
2014,LL fishery,Sex combined,85,36,0.0266
2015,LL fishery,Sex combined,85,33,0.0273
2016,LL fishery,Sex combined,85,49,0.0335
2017,LL fishery,Sex combined,85,57,0.0395
2018,LL fishery,Sex combined,85,28,0.0212
2002,LL survey,Sex combined,85,8,0.0119
2003,LL survey,Sex combined,85,10,0.0123
2004,LL survey,Sex combined,85,10,0.0128
2005,LL survey,Sex combined,85,9,0.01
2006,LL survey,Sex combined,85,7,0.0093
2007,LL survey,Sex combined,85,6,0.0077
2008,LL survey,Sex combined,85,5,0.0079
2009,LL survey,Sex combined,85,9,0.0145
2010,LL survey,Sex combined,85,9,0.0147
2011,LL survey,Sex combined,85,4,0.0059
2012,LL survey,Sex combined,85,2,0.0027
2013,LL survey,Sex combined,85,4,0.0072
2014,LL survey,Sex combined,85,9,0.0157
2015,LL survey,Sex combined,85,5,0.01
2016,LL survey,Sex combined,85,7,0.0124
2017,LL survey,Sex combined,85,6,0.0098
2018,LL survey,Sex combined,85,7,0.0119
1997,LL survey,Sex combined,85,5,0.0086
1998,LL survey,Sex combined,85,7,0.0191
1999,LL survey,Sex combined,85,3,0.0087
2000,LL survey,Sex combined,85,4,0.0094
2001,LL survey,Sex combined,85,6,0.0081
2002,Pot survey,Sex combined,85,2,0.0039
2006,Pot survey,Sex combined,85,1,0.0019
2007,Pot survey,Sex combined,85,6,0.009
2008,Pot survey,Sex combined,85,2,0.0037
2009,Pot survey,Sex combined,85,6,0.0086
2002,LL fishery,Female,87,20,0.0156
2003,LL fishery,Female,87,25,0.0242
2004,LL fishery,Female,87,40,0.0251
2005,LL fishery,Female,87,25,0.0198
2006,LL fishery,Female,87,26,0.0241
2007,LL fishery,Female,87,31,0.0311
2008,LL fishery,Female,87,29,0.0283
2009,LL fishery,Female,87,15,0.0143
2010,LL fishery,Female,87,19,0.0191
2011,LL fishery,Female,87,26,0.0281
2012,LL fishery,Female,87,15,0.0161
2013,LL fishery,Female,87,21,0.0293
2014,LL fishery,Female,87,21,0.0267
2015,LL fishery,Female,87,22,0.029
2016,LL fishery,Female,87,44,0.0468
2017,LL fishery,Female,87,28,0.0333
2018,LL fishery,Female,87,25,0.0306
2002,LL survey,Female,87,7,0.0227
2003,LL survey,Female,87,11,0.0276
2004,LL survey,Female,87,4,0.0097
2005,LL survey,Female,87,10,0.0194
2006,LL survey,Female,87,3,0.007
2007,LL survey,Female,87,4,0.0091
2008,LL survey,Female,87,4,0.0113
2009,LL survey,Female,87,3,0.0082
2010,LL survey,Female,87,4,0.0124
2011,LL survey,Female,87,1,0.0027
2012,LL survey,Female,87,4,0.0096
2013,LL survey,Female,87,4,0.0153
2014,LL survey,Female,87,2,0.0068
2015,LL survey,Female,87,3,0.0102
2016,LL survey,Female,87,3,0.0094
2017,LL survey,Female,87,10,0.0285
2018,LL survey,Female,87,3,0.0083
1997,LL survey,Female,87,11,0.0387
1998,LL survey,Female,87,2,0.0099
1999,LL survey,Female,87,1,0.0064
2000,LL survey,Female,87,4,0.0177
2001,LL survey,Female,87,9,0.0259
2002,Pot survey,Female,87,2,0.007
2006,Pot survey,Female,87,1,0.0036
2007,Pot survey,Female,87,1,0.0026
2008,Pot survey,Female,87,0,0
2009,Pot survey,Female,87,4,0.0091
2002,LL fishery,Male,87,2,0.0019
2003,LL fishery,Male,87,0,0
2004,LL fishery,Male,87,0,0
2005,LL fishery,Male,87,0,0
2006,LL fishery,Male,87,3,0.0049
2007,LL fishery,Male,87,0,0
2008,LL fishery,Male,87,1,0.0019
2009,LL fishery,Male,87,0,0
2010,LL fishery,Male,87,1,0.0018
2011,LL fishery,Male,87,0,0
2012,LL fishery,Male,87,0,0
2013,LL fishery,Male,87,1,0.0015
2014,LL fishery,Male,87,1,0.0018
2015,LL fishery,Male,87,3,0.0066
2016,LL fishery,Male,87,0,0
2017,LL fishery,Male,87,0,0
2018,LL fishery,Male,87,0,0
2002,LL survey,Male,87,0,0
2003,LL survey,Male,87,0,0
2004,LL survey,Male,87,0,0
2005,LL survey,Male,87,0,0
2006,LL survey,Male,87,0,0
2007,LL survey,Male,87,0,0
2008,LL survey,Male,87,0,0
2009,LL survey,Male,87,0,0
2010,LL survey,Male,87,0,0
2011,LL survey,Male,87,0,0
2012,LL survey,Male,87,0,0
2013,LL survey,Male,87,0,0
2014,LL survey,Male,87,0,0
2015,LL survey,Male,87,0,0
2016,LL survey,Male,87,0,0
2017,LL survey,Male,87,0,0
2018,LL survey,Male,87,0,0
1997,LL survey,Male,87,0,0
1998,LL survey,Male,87,0,0
1999,LL survey,Male,87,0,0
2000,LL survey,Male,87,0,0
2001,LL survey,Male,87,0,0
2002,Pot survey,Male,87,0,0
2006,Pot survey,Male,87,0,0
2007,Pot survey,Male,87,0,0
2008,Pot survey,Male,87,0,0
2009,Pot survey,Male,87,0,0
2002,LL fishery,Sex combined,87,22,0.0095
2003,LL fishery,Sex combined,87,25,0.0138
2004,LL fishery,Sex combined,87,40,0.0168
2005,LL fishery,Sex combined,87,25,0.0141
2006,LL fishery,Sex combined,87,29,0.0171
2007,LL fishery,Sex combined,87,31,0.0205
2008,LL fishery,Sex combined,87,30,0.0193
2009,LL fishery,Sex combined,87,15,0.0096
2010,LL fishery,Sex combined,87,20,0.0129
2011,LL fishery,Sex combined,87,26,0.0176
2012,LL fishery,Sex combined,87,15,0.0098
2013,LL fishery,Sex combined,87,22,0.0157
2014,LL fishery,Sex combined,87,22,0.0162
2015,LL fishery,Sex combined,87,25,0.0207
2016,LL fishery,Sex combined,87,44,0.0301
2017,LL fishery,Sex combined,87,28,0.0194
2018,LL fishery,Sex combined,87,25,0.0189
2002,LL survey,Sex combined,87,7,0.0104
2003,LL survey,Sex combined,87,11,0.0136
2004,LL survey,Sex combined,87,4,0.0051
2005,LL survey,Sex combined,87,10,0.0111
2006,LL survey,Sex combined,87,3,0.004
2007,LL survey,Sex combined,87,4,0.0051
2008,LL survey,Sex combined,87,4,0.0063
2009,LL survey,Sex combined,87,3,0.0048
2010,LL survey,Sex combined,87,4,0.0065
2011,LL survey,Sex combined,87,1,0.0015
2012,LL survey,Sex combined,87,4,0.0054
2013,LL survey,Sex combined,87,4,0.0072
2014,LL survey,Sex combined,87,2,0.0035
2015,LL survey,Sex combined,87,3,0.006
2016,LL survey,Sex combined,87,3,0.0053
2017,LL survey,Sex combined,87,10,0.0163
2018,LL survey,Sex combined,87,3,0.0051
1997,LL survey,Sex combined,87,11,0.0189
1998,LL survey,Sex combined,87,2,0.0054
1999,LL survey,Sex combined,87,1,0.0029
2000,LL survey,Sex combined,87,4,0.0094
2001,LL survey,Sex combined,87,9,0.0121
2002,Pot survey,Sex combined,87,2,0.0039
2006,Pot survey,Sex combined,87,1,0.0019
2007,Pot survey,Sex combined,87,1,0.0015
2008,Pot survey,Sex combined,87,0,0
2009,Pot survey,Sex combined,87,4,0.0057
2002,LL fishery,Female,89,26,0.0203
2003,LL fishery,Female,89,11,0.0107
2004,LL fishery,Female,89,40,0.0251
2005,LL fishery,Female,89,34,0.027
2006,LL fishery,Female,89,17,0.0157
2007,LL fishery,Female,89,13,0.013
2008,LL fishery,Female,89,14,0.0136
2009,LL fishery,Female,89,11,0.0105
2010,LL fishery,Female,89,11,0.011
2011,LL fishery,Female,89,15,0.0162
2012,LL fishery,Female,89,8,0.0086
2013,LL fishery,Female,89,10,0.0139
2014,LL fishery,Female,89,22,0.028
2015,LL fishery,Female,89,8,0.0106
2016,LL fishery,Female,89,22,0.0234
2017,LL fishery,Female,89,19,0.0226
2018,LL fishery,Female,89,22,0.0269
2002,LL survey,Female,89,4,0.013
2003,LL survey,Female,89,7,0.0176
2004,LL survey,Female,89,2,0.0049
2005,LL survey,Female,89,9,0.0175
2006,LL survey,Female,89,5,0.0116
2007,LL survey,Female,89,4,0.0091
2008,LL survey,Female,89,2,0.0056
2009,LL survey,Female,89,6,0.0164
2010,LL survey,Female,89,2,0.0062
2011,LL survey,Female,89,1,0.0027
2012,LL survey,Female,89,1,0.0024
2013,LL survey,Female,89,6,0.023
2014,LL survey,Female,89,0,0
2015,LL survey,Female,89,1,0.0034
2016,LL survey,Female,89,2,0.0062
2017,LL survey,Female,89,1,0.0028
2018,LL survey,Female,89,2,0.0056
1997,LL survey,Female,89,10,0.0352
1998,LL survey,Female,89,2,0.0099
1999,LL survey,Female,89,4,0.0256
2000,LL survey,Female,89,3,0.0133
2001,LL survey,Female,89,2,0.0057
2002,Pot survey,Female,89,1,0.0035
2006,Pot survey,Female,89,0,0
2007,Pot survey,Female,89,1,0.0026
2008,Pot survey,Female,89,1,0.0031
2009,Pot survey,Female,89,3,0.0068
2002,LL fishery,Male,89,2,0.0019
2003,LL fishery,Male,89,0,0
2004,LL fishery,Male,89,0,0
2005,LL fishery,Male,89,0,0
2006,LL fishery,Male,89,0,0
2007,LL fishery,Male,89,0,0
2008,LL fishery,Male,89,1,0.0019
2009,LL fishery,Male,89,0,0
2010,LL fishery,Male,89,0,0
2011,LL fishery,Male,89,1,0.0018
2012,LL fishery,Male,89,0,0
2013,LL fishery,Male,89,0,0
2014,LL fishery,Male,89,1,0.0018
2015,LL fishery,Male,89,0,0
2016,LL fishery,Male,89,0,0
2017,LL fishery,Male,89,0,0
2018,LL fishery,Male,89,0,0
2002,LL survey,Male,89,0,0
2003,LL survey,Male,89,0,0
2004,LL survey,Male,89,0,0
2005,LL survey,Male,89,1,0.0026
2006,LL survey,Male,89,0,0
2007,LL survey,Male,89,0,0
2008,LL survey,Male,89,0,0
2009,LL survey,Male,89,0,0
2010,LL survey,Male,89,0,0
2011,LL survey,Male,89,0,0
2012,LL survey,Male,89,0,0
2013,LL survey,Male,89,0,0
2014,LL survey,Male,89,0,0
2015,LL survey,Male,89,0,0
2016,LL survey,Male,89,0,0
2017,LL survey,Male,89,0,0
2018,LL survey,Male,89,0,0
1997,LL survey,Male,89,0,0
1998,LL survey,Male,89,0,0
1999,LL survey,Male,89,0,0
2000,LL survey,Male,89,0,0
2001,LL survey,Male,89,0,0
2002,Pot survey,Male,89,0,0
2006,Pot survey,Male,89,0,0
2007,Pot survey,Male,89,0,0
2008,Pot survey,Male,89,0,0
2009,Pot survey,Male,89,0,0
2002,LL fishery,Sex combined,89,28,0.0121
2003,LL fishery,Sex combined,89,11,0.0061
2004,LL fishery,Sex combined,89,40,0.0168
2005,LL fishery,Sex combined,89,34,0.0192
2006,LL fishery,Sex combined,89,17,0.0101
2007,LL fishery,Sex combined,89,13,0.0086
2008,LL fishery,Sex combined,89,15,0.0097
2009,LL fishery,Sex combined,89,11,0.007
2010,LL fishery,Sex combined,89,11,0.0071
2011,LL fishery,Sex combined,89,16,0.0108
2012,LL fishery,Sex combined,89,8,0.0052
2013,LL fishery,Sex combined,89,10,0.0071
2014,LL fishery,Sex combined,89,23,0.017
2015,LL fishery,Sex combined,89,8,0.0066
2016,LL fishery,Sex combined,89,22,0.0151
2017,LL fishery,Sex combined,89,19,0.0132
2018,LL fishery,Sex combined,89,22,0.0166
2002,LL survey,Sex combined,89,4,0.006
2003,LL survey,Sex combined,89,7,0.0086
2004,LL survey,Sex combined,89,2,0.0026
2005,LL survey,Sex combined,89,10,0.0111
2006,LL survey,Sex combined,89,5,0.0066
2007,LL survey,Sex combined,89,4,0.0051
2008,LL survey,Sex combined,89,2,0.0031
2009,LL survey,Sex combined,89,6,0.0097
2010,LL survey,Sex combined,89,2,0.0033
2011,LL survey,Sex combined,89,1,0.0015
2012,LL survey,Sex combined,89,1,0.0014
2013,LL survey,Sex combined,89,6,0.0108
2014,LL survey,Sex combined,89,0,0
2015,LL survey,Sex combined,89,1,0.002
2016,LL survey,Sex combined,89,2,0.0035
2017,LL survey,Sex combined,89,1,0.0016
2018,LL survey,Sex combined,89,2,0.0034
1997,LL survey,Sex combined,89,10,0.0172
1998,LL survey,Sex combined,89,2,0.0054
1999,LL survey,Sex combined,89,4,0.0117
2000,LL survey,Sex combined,89,3,0.0071
2001,LL survey,Sex combined,89,2,0.0027
2002,Pot survey,Sex combined,89,1,0.0019
2006,Pot survey,Sex combined,89,0,0
2007,Pot survey,Sex combined,89,1,0.0015
2008,Pot survey,Sex combined,89,1,0.0019
2009,Pot survey,Sex combined,89,3,0.0043
2002,LL fishery,Female,91,13,0.0102
2003,LL fishery,Female,91,8,0.0078
2004,LL fishery,Female,91,27,0.017
2005,LL fishery,Female,91,28,0.0222
2006,LL fishery,Female,91,11,0.0102
2007,LL fishery,Female,91,13,0.013
2008,LL fishery,Female,91,12,0.0117
2009,LL fishery,Female,91,12,0.0115
2010,LL fishery,Female,91,11,0.011
2011,LL fishery,Female,91,10,0.0108
2012,LL fishery,Female,91,9,0.0096
2013,LL fishery,Female,91,10,0.0139
2014,LL fishery,Female,91,15,0.0191
2015,LL fishery,Female,91,18,0.0237
2016,LL fishery,Female,91,17,0.0181
2017,LL fishery,Female,91,18,0.0214
2018,LL fishery,Female,91,14,0.0171
2002,LL survey,Female,91,3,0.0097
2003,LL survey,Female,91,2,0.005
2004,LL survey,Female,91,1,0.0024
2005,LL survey,Female,91,8,0.0155
2006,LL survey,Female,91,2,0.0047
2007,LL survey,Female,91,2,0.0045
2008,LL survey,Female,91,4,0.0113
2009,LL survey,Female,91,0,0
2010,LL survey,Female,91,1,0.0031
2011,LL survey,Female,91,5,0.0136
2012,LL survey,Female,91,1,0.0024
2013,LL survey,Female,91,2,0.0077
2014,LL survey,Female,91,3,0.0103
2015,LL survey,Female,91,1,0.0034
2016,LL survey,Female,91,3,0.0094
2017,LL survey,Female,91,4,0.0114
2018,LL survey,Female,91,1,0.0028
1997,LL survey,Female,91,2,0.007
1998,LL survey,Female,91,2,0.0099
1999,LL survey,Female,91,0,0
2000,LL survey,Female,91,4,0.0177
2001,LL survey,Female,91,6,0.0172
2002,Pot survey,Female,91,0,0
2006,Pot survey,Female,91,0,0
2007,Pot survey,Female,91,2,0.0052
2008,Pot survey,Female,91,4,0.0124
2009,Pot survey,Female,91,5,0.0114
2002,LL fishery,Male,91,1,0.001
2003,LL fishery,Male,91,0,0
2004,LL fishery,Male,91,0,0
2005,LL fishery,Male,91,0,0
2006,LL fishery,Male,91,0,0
2007,LL fishery,Male,91,0,0
2008,LL fishery,Male,91,0,0
2009,LL fishery,Male,91,0,0
2010,LL fishery,Male,91,0,0
2011,LL fishery,Male,91,0,0
