year,Source,Sex,age,n,proportion,Age
2016,LL survey,Male,20,4,0.01688,20
2017,LL survey,Male,20,2,0.008,20
2018,LL survey,Male,20,8,0.03721,20
2019,LL survey,Male,20,2,0.0101,20
2020,LL survey,Male,20,3,0.01255,20
1997,LL survey,Male,20,22,0.08148,20
1998,LL survey,Male,20,6,0.03822,20
1999,LL survey,Male,20,8,0.04734,20
2000,LL survey,Male,20,3,0.01571,20
2001,LL survey,Male,20,8,0.0303,20
2002,LL fishery,Sex combined,20,35,0.01525,20
2003,LL fishery,Sex combined,20,32,0.01781,20
2004,LL fishery,Sex combined,20,24,0.01037,20
2005,LL fishery,Sex combined,20,18,0.01029,20
2006,LL fishery,Sex combined,20,23,0.01368,20
2007,LL fishery,Sex combined,20,12,0.00802,20
2008,LL fishery,Sex combined,20,13,0.00849,20
2009,LL fishery,Sex combined,20,33,0.02115,20
2010,LL fishery,Sex combined,20,17,0.01113,20
2011,LL fishery,Sex combined,20,39,0.0266,20
2012,LL fishery,Sex combined,20,22,0.01444,20
2013,LL fishery,Sex combined,20,32,0.02443,20
2014,LL fishery,Sex combined,20,16,0.01196,20
2015,LL fishery,Sex combined,20,46,0.03817,20
2016,LL fishery,Sex combined,20,51,0.03576,20
2017,LL fishery,Sex combined,20,66,0.04648,20
2018,LL fishery,Sex combined,20,58,0.04407,20
2019,LL fishery,Sex combined,20,57,0.04395,20
2020,LL fishery,Sex combined,20,30,0.02317,20
2002,LL survey,Sex combined,20,8,0.01221,20
2003,LL survey,Sex combined,20,16,0.02041,20
2004,LL survey,Sex combined,20,7,0.00946,20
2005,LL survey,Sex combined,20,8,0.00914,20
2006,LL survey,Sex combined,20,9,0.01223,20
2007,LL survey,Sex combined,20,9,0.01161,20
2008,LL survey,Sex combined,20,8,0.01305,20
2009,LL survey,Sex combined,20,6,0.00969,20
2010,LL survey,Sex combined,20,10,0.01653,20
2011,LL survey,Sex combined,20,7,0.01036,20
2012,LL survey,Sex combined,20,10,0.01377,20
2013,LL survey,Sex combined,20,10,0.01866,20
2014,LL survey,Sex combined,20,10,0.01783,20
2015,LL survey,Sex combined,20,9,0.01822,20
2016,LL survey,Sex combined,20,12,0.02162,20
2017,LL survey,Sex combined,20,8,0.0134,20
2018,LL survey,Sex combined,20,15,0.02669,20
2019,LL survey,Sex combined,20,6,0.01285,20
2020,LL survey,Sex combined,20,3,0.00487,20
1997,LL survey,Sex combined,20,43,0.08083,20
1998,LL survey,Sex combined,20,9,0.02542,20
1999,LL survey,Sex combined,20,13,0.04088,20
2000,LL survey,Sex combined,20,6,0.01485,20
2001,LL survey,Sex combined,20,13,0.02921,20
2002,LL fishery,Female,21,14,0.01105,21
2003,LL fishery,Female,21,18,0.01749,21
2004,LL fishery,Female,21,27,0.01749,21
2005,LL fishery,Female,21,14,0.01123,21
2006,LL fishery,Female,21,18,0.01673,21
2007,LL fishery,Female,21,10,0.01014,21
2008,LL fishery,Female,21,10,0.00985,21
2009,LL fishery,Female,21,12,0.01147,21
2010,LL fishery,Female,21,16,0.01633,21
2011,LL fishery,Female,21,15,0.01632,21
2012,LL fishery,Female,21,13,0.01407,21
2013,LL fishery,Female,21,6,0.00915,21
2014,LL fishery,Female,21,16,0.02059,21
2015,LL fishery,Female,21,10,0.01328,21
2016,LL fishery,Female,21,30,0.03247,21
2017,LL fishery,Female,21,24,0.02892,21
2018,LL fishery,Female,21,30,0.0369,21
2019,LL fishery,Female,21,28,0.03478,21
2020,LL fishery,Female,21,23,0.02934,21
2002,LL survey,Female,21,4,0.01329,21
2003,LL survey,Female,21,3,0.00773,21
2004,LL survey,Female,21,2,0.00506,21
2005,LL survey,Female,21,5,0.00986,21
2006,LL survey,Female,21,1,0.0024,21
2007,LL survey,Female,21,2,0.00459,21
2008,LL survey,Female,21,6,0.01765,21
2009,LL survey,Female,21,4,0.01093,21
2010,LL survey,Female,21,2,0.00625,21
2011,LL survey,Female,21,5,0.0137,21
2012,LL survey,Female,21,3,0.00737,21
2013,LL survey,Female,21,2,0.00781,21
2014,LL survey,Female,21,3,0.01049,21
2015,LL survey,Female,21,2,0.00683,21
2016,LL survey,Female,21,4,0.01258,21
2017,LL survey,Female,21,6,0.01729,21
2018,LL survey,Female,21,9,0.02594,21
2019,LL survey,Female,21,6,0.0223,21
2020,LL survey,Female,21,5,0.01326,21
1997,LL survey,Female,21,15,0.05725,21
1998,LL survey,Female,21,11,0.05584,21
1999,LL survey,Female,21,5,0.03356,21
2000,LL survey,Female,21,9,0.04225,21
2001,LL survey,Female,21,7,0.03867,21
2002,LL fishery,Male,21,22,0.0214,21
2003,LL fishery,Male,21,11,0.01432,21
2004,LL fishery,Male,21,9,0.01167,21
2005,LL fishery,Male,21,7,0.01392,21
2006,LL fishery,Male,21,7,0.01157,21
2007,LL fishery,Male,21,11,0.02157,21
2008,LL fishery,Male,21,7,0.01354,21
2009,LL fishery,Male,21,15,0.02918,21
2010,LL fishery,Male,21,9,0.01642,21
2011,LL fishery,Male,21,11,0.02011,21
2012,LL fishery,Male,21,7,0.01167,21
2013,LL fishery,Male,21,16,0.02446,21
2014,LL fishery,Male,21,10,0.01783,21
2015,LL fishery,Male,21,10,0.02212,21
2016,LL fishery,Male,21,12,0.0239,21
2017,LL fishery,Male,21,17,0.02881,21
2018,LL fishery,Male,21,26,0.05169,21
2019,LL fishery,Male,21,27,0.05488,21
2020,LL fishery,Male,21,19,0.03718,21
2002,LL survey,Male,21,4,0.0113,21
2003,LL survey,Male,21,3,0.00758,21
2004,LL survey,Male,21,5,0.01449,21
2005,LL survey,Male,21,3,0.00815,21
2006,LL survey,Male,21,7,0.02194,21
2007,LL survey,Male,21,4,0.0118,21
2008,LL survey,Male,21,5,0.01832,21
2009,LL survey,Male,21,3,0.01186,21
2010,LL survey,Male,21,8,0.02807,21
2011,LL survey,Male,21,7,0.02251,21
2012,LL survey,Male,21,2,0.00627,21
2013,LL survey,Male,21,1,0.00357,21
2014,LL survey,Male,21,3,0.01091,21
2015,LL survey,Male,21,1,0.00498,21
2016,LL survey,Male,21,3,0.01266,21
2017,LL survey,Male,21,4,0.016,21
2018,LL survey,Male,21,3,0.01395,21
2019,LL survey,Male,21,6,0.0303,21
2020,LL survey,Male,21,6,0.0251,21
1997,LL survey,Male,21,16,0.05926,21
1998,LL survey,Male,21,7,0.04459,21
1999,LL survey,Male,21,5,0.02959,21
2000,LL survey,Male,21,5,0.02618,21
2001,LL survey,Male,21,11,0.04167,21
2002,LL fishery,Sex combined,21,36,0.01569,21
2003,LL fishery,Sex combined,21,29,0.01614,21
2004,LL fishery,Sex combined,21,36,0.01555,21
2005,LL fishery,Sex combined,21,21,0.012,21
2006,LL fishery,Sex combined,21,25,0.01487,21
2007,LL fishery,Sex combined,21,21,0.01404,21
2008,LL fishery,Sex combined,21,17,0.0111,21
2009,LL fishery,Sex combined,21,27,0.01731,21
2010,LL fishery,Sex combined,21,25,0.01636,21
2011,LL fishery,Sex combined,21,26,0.01774,21
2012,LL fishery,Sex combined,21,20,0.01312,21
2013,LL fishery,Sex combined,21,22,0.01679,21
2014,LL fishery,Sex combined,21,26,0.01943,21
2015,LL fishery,Sex combined,21,20,0.0166,21
2016,LL fishery,Sex combined,21,42,0.02945,21
2017,LL fishery,Sex combined,21,41,0.02887,21
2018,LL fishery,Sex combined,21,56,0.04255,21
2019,LL fishery,Sex combined,21,55,0.04241,21
2020,LL fishery,Sex combined,21,42,0.03243,21
2002,LL survey,Sex combined,21,8,0.01221,21
2003,LL survey,Sex combined,21,6,0.00765,21
2004,LL survey,Sex combined,21,7,0.00946,21
2005,LL survey,Sex combined,21,8,0.00914,21
2006,LL survey,Sex combined,21,8,0.01087,21
2007,LL survey,Sex combined,21,6,0.00774,21
2008,LL survey,Sex combined,21,11,0.01794,21
2009,LL survey,Sex combined,21,7,0.01131,21
2010,LL survey,Sex combined,21,10,0.01653,21
2011,LL survey,Sex combined,21,12,0.01775,21
2012,LL survey,Sex combined,21,5,0.00689,21
2013,LL survey,Sex combined,21,3,0.0056,21
2014,LL survey,Sex combined,21,6,0.0107,21
2015,LL survey,Sex combined,21,3,0.00607,21
2016,LL survey,Sex combined,21,7,0.01261,21
2017,LL survey,Sex combined,21,10,0.01675,21
2018,LL survey,Sex combined,21,12,0.02135,21
2019,LL survey,Sex combined,21,12,0.0257,21
2020,LL survey,Sex combined,21,11,0.01786,21
1997,LL survey,Sex combined,21,31,0.05827,21
1998,LL survey,Sex combined,21,18,0.05085,21
1999,LL survey,Sex combined,21,10,0.03145,21
2000,LL survey,Sex combined,21,14,0.03465,21
2001,LL survey,Sex combined,21,18,0.04045,21
2002,LL fishery,Female,22,13,0.01026,22
2003,LL fishery,Female,22,16,0.01555,22
2004,LL fishery,Female,22,25,0.01619,22
2005,LL fishery,Female,22,19,0.01524,22
2006,LL fishery,Female,22,18,0.01673,22
2007,LL fishery,Female,22,9,0.00913,22
2008,LL fishery,Female,22,12,0.01182,22
2009,LL fishery,Female,22,15,0.01434,22
2010,LL fishery,Female,22,10,0.0102,22
2011,LL fishery,Female,22,10,0.01088,22
2012,LL fishery,Female,22,11,0.0119,22
2013,LL fishery,Female,22,10,0.01524,22
2014,LL fishery,Female,22,7,0.00901,22
2015,LL fishery,Female,22,10,0.01328,22
2016,LL fishery,Female,22,24,0.02597,22
2017,LL fishery,Female,22,31,0.03735,22
2018,LL fishery,Female,22,25,0.03075,22
2019,LL fishery,Female,22,23,0.02857,22
2020,LL fishery,Female,22,22,0.02806,22
2002,LL survey,Female,22,8,0.02658,22
2003,LL survey,Female,22,1,0.00258,22
2004,LL survey,Female,22,0,0,22
2005,LL survey,Female,22,4,0.00789,22
2006,LL survey,Female,22,3,0.00719,22
2007,LL survey,Female,22,3,0.00688,22
2008,LL survey,Female,22,4,0.01176,22
2009,LL survey,Female,22,4,0.01093,22
2010,LL survey,Female,22,5,0.01562,22
2011,LL survey,Female,22,5,0.0137,22
2012,LL survey,Female,22,1,0.00246,22
2013,LL survey,Female,22,3,0.01172,22
2014,LL survey,Female,22,2,0.00699,22
2015,LL survey,Female,22,3,0.01024,22
2016,LL survey,Female,22,6,0.01887,22
2017,LL survey,Female,22,4,0.01153,22
2018,LL survey,Female,22,6,0.01729,22
2019,LL survey,Female,22,4,0.01487,22
2020,LL survey,Female,22,0,0,22
1997,LL survey,Female,22,12,0.0458,22
1998,LL survey,Female,22,8,0.04061,22
1999,LL survey,Female,22,5,0.03356,22
2000,LL survey,Female,22,7,0.03286,22
2001,LL survey,Female,22,3,0.01657,22
2002,LL fishery,Male,22,21,0.02043,22
2003,LL fishery,Male,22,18,0.02344,22
2004,LL fishery,Male,22,13,0.01686,22
2005,LL fishery,Male,22,6,0.01193,22
2006,LL fishery,Male,22,9,0.014880000000000001,22
2007,LL fishery,Male,22,9,0.01765,22
2008,LL fishery,Male,22,2,0.00387,22
2009,LL fishery,Male,22,10,0.01946,22
2010,LL fishery,Male,22,7,0.01277,22
2011,LL fishery,Male,22,15,0.02742,22
2012,LL fishery,Male,22,7,0.01167,22
2013,LL fishery,Male,22,13,0.01988,22
2014,LL fishery,Male,22,12,0.02139,22
2015,LL fishery,Male,22,17,0.03761,22
2016,LL fishery,Male,22,12,0.0239,22
2017,LL fishery,Male,22,14,0.02373,22
2018,LL fishery,Male,22,19,0.03777,22
2019,LL fishery,Male,22,16,0.03252,22
2020,LL fishery,Male,22,20,0.03914,22
2002,LL survey,Male,22,15,0.04237,22
2003,LL survey,Male,22,7,0.01768,22
2004,LL survey,Male,22,5,0.01449,22
2005,LL survey,Male,22,4,0.01087,22
2006,LL survey,Male,22,3,0.0094,22
2007,LL survey,Male,22,1,0.00295,22
2008,LL survey,Male,22,6,0.02198,22
2009,LL survey,Male,22,2,0.00791,22
2010,LL survey,Male,22,6,0.02105,22
2011,LL survey,Male,22,4,0.01286,22
2012,LL survey,Male,22,1,0.00313,22
2013,LL survey,Male,22,0,0,22
2014,LL survey,Male,22,4,0.01455,22
2015,LL survey,Male,22,2,0.00995,22
2016,LL survey,Male,22,7,0.02954,22
2017,LL survey,Male,22,5,0.02,22
2018,LL survey,Male,22,3,0.01395,22
2019,LL survey,Male,22,3,0.01515,22
2020,LL survey,Male,22,1,0.00418,22
1997,LL survey,Male,22,12,0.04444,22
1998,LL survey,Male,22,11,0.07006,22
1999,LL survey,Male,22,6,0.0355,22
2000,LL survey,Male,22,11,0.05759,22
2001,LL survey,Male,22,8,0.0303,22
2002,LL fishery,Sex combined,22,34,0.01481,22
2003,LL fishery,Sex combined,22,34,0.01892,22
2004,LL fishery,Sex combined,22,38,0.01641,22
2005,LL fishery,Sex combined,22,25,0.01429,22
2006,LL fishery,Sex combined,22,27,0.01606,22
2007,LL fishery,Sex combined,22,18,0.01203,22
2008,LL fishery,Sex combined,22,14,0.00914,22
2009,LL fishery,Sex combined,22,25,0.01603,22
2010,LL fishery,Sex combined,22,17,0.01113,22
2011,LL fishery,Sex combined,22,25,0.01705,22
2012,LL fishery,Sex combined,22,18,0.01181,22
2013,LL fishery,Sex combined,22,23,0.01756,22
2014,LL fishery,Sex combined,22,19,0.0142,22
2015,LL fishery,Sex combined,22,27,0.02241,22
2016,LL fishery,Sex combined,22,36,0.02525,22
2017,LL fishery,Sex combined,22,45,0.03169,22
2018,LL fishery,Sex combined,22,44,0.03343,22
2019,LL fishery,Sex combined,22,39,0.03007,22
2020,LL fishery,Sex combined,22,42,0.03243,22
2002,LL survey,Sex combined,22,23,0.03511,22
2003,LL survey,Sex combined,22,8,0.0102,22
2004,LL survey,Sex combined,22,5,0.00676,22
2005,LL survey,Sex combined,22,8,0.00914,22
2006,LL survey,Sex combined,22,6,0.00815,22
2007,LL survey,Sex combined,22,4,0.00516,22
2008,LL survey,Sex combined,22,10,0.01631,22
2009,LL survey,Sex combined,22,6,0.00969,22
2010,LL survey,Sex combined,22,11,0.01818,22
2011,LL survey,Sex combined,22,9,0.01331,22
2012,LL survey,Sex combined,22,2,0.00275,22
2013,LL survey,Sex combined,22,3,0.0056,22
2014,LL survey,Sex combined,22,6,0.0107,22
2015,LL survey,Sex combined,22,5,0.01012,22
2016,LL survey,Sex combined,22,13,0.02342,22
2017,LL survey,Sex combined,22,9,0.01508,22
2018,LL survey,Sex combined,22,9,0.01601,22
2019,LL survey,Sex combined,22,7,0.01499,22
2020,LL survey,Sex combined,22,1,0.00162,22
1997,LL survey,Sex combined,22,24,0.04511,22
1998,LL survey,Sex combined,22,19,0.05367,22
1999,LL survey,Sex combined,22,11,0.03459,22
2000,LL survey,Sex combined,22,18,0.04455,22
2001,LL survey,Sex combined,22,11,0.02472,22
2002,LL fishery,Female,23,31,0.02447,23
2003,LL fishery,Female,23,10,0.00972,23
2004,LL fishery,Female,23,21,0.0136,23
2005,LL fishery,Female,23,21,0.01684,23
2006,LL fishery,Female,23,14,0.01301,23
2007,LL fishery,Female,23,12,0.01217,23
2008,LL fishery,Female,23,14,0.01379,23
2009,LL fishery,Female,23,12,0.01147,23
2010,LL fishery,Female,23,9,0.00918,23
2011,LL fishery,Female,23,8,0.00871,23
2012,LL fishery,Female,23,8,0.00866,23
2013,LL fishery,Female,23,3,0.00457,23
2014,LL fishery,Female,23,11,0.01416,23
2015,LL fishery,Female,23,16,0.02125,23
2016,LL fishery,Female,23,15,0.01623,23
2017,LL fishery,Female,23,14,0.01687,23
2018,LL fishery,Female,23,18,0.02214,23
2019,LL fishery,Female,23,28,0.03478,23
2020,LL fishery,Female,23,25,0.03189,23
2002,LL survey,Female,23,14,0.04651,23
2003,LL survey,Female,23,3,0.00773,23
2004,LL survey,Female,23,2,0.00506,23
2005,LL survey,Female,23,7,0.01381,23
2006,LL survey,Female,23,4,0.00959,23
2007,LL survey,Female,23,1,0.00229,23
2008,LL survey,Female,23,0,0,23
2009,LL survey,Female,23,1,0.00273,23
2010,LL survey,Female,23,2,0.00625,23
2011,LL survey,Female,23,3,0.00822,23
2012,LL survey,Female,23,0,0,23
2013,LL survey,Female,23,2,0.00781,23
2014,LL survey,Female,23,3,0.01049,23
2015,LL survey,Female,23,1,0.00341,23
2016,LL survey,Female,23,5,0.01572,23
2017,LL survey,Female,23,1,0.00288,23
2018,LL survey,Female,23,3,0.00865,23
2019,LL survey,Female,23,4,0.01487,23
2020,LL survey,Female,23,1,0.00265,23
1997,LL survey,Female,23,11,0.04198,23
1998,LL survey,Female,23,7,0.03553,23
1999,LL survey,Female,23,7,0.04698,23
2000,LL survey,Female,23,3,0.01408,23
2001,LL survey,Female,23,4,0.0221,23
2002,LL fishery,Male,23,22,0.0214,23
2003,LL fishery,Male,23,17,0.02214,23
2004,LL fishery,Male,23,13,0.01686,23
2005,LL fishery,Male,23,8,0.0159,23
2006,LL fishery,Male,23,6,0.00992,23
2007,LL fishery,Male,23,4,0.00784,23
2008,LL fishery,Male,23,12,0.02321,23
2009,LL fishery,Male,23,4,0.00778,23
2010,LL fishery,Male,23,4,0.0073,23
2011,LL fishery,Male,23,6,0.01097,23
2012,LL fishery,Male,23,7,0.01167,23
2013,LL fishery,Male,23,17,0.02599,23
2014,LL fishery,Male,23,6,0.0107,23
2015,LL fishery,Male,23,11,0.02434,23
2016,LL fishery,Male,23,11,0.02191,23
2017,LL fishery,Male,23,15,0.02542,23
2018,LL fishery,Male,23,11,0.02187,23
2019,LL fishery,Male,23,15,0.03049,23
2020,LL fishery,Male,23,19,0.03718,23
2002,LL survey,Male,23,20,0.0565,23
2003,LL survey,Male,23,7,0.01768,23
2004,LL survey,Male,23,4,0.01159,23
2005,LL survey,Male,23,6,0.0163,23
2006,LL survey,Male,23,6,0.01881,23
2007,LL survey,Male,23,6,0.0177,23
2008,LL survey,Male,23,3,0.01099,23
2009,LL survey,Male,23,4,0.01581,23
2010,LL survey,Male,23,5,0.01754,23
2011,LL survey,Male,23,2,0.00643,23
2012,LL survey,Male,23,6,0.01881,23
2013,LL survey,Male,23,2,0.00714,23
2014,LL survey,Male,23,5,0.01818,23
2015,LL survey,Male,23,3,0.01493,23
2016,LL survey,Male,23,3,0.01266,23
2017,LL survey,Male,23,2,0.008,23
2018,LL survey,Male,23,2,0.0093,23
2019,LL survey,Male,23,1,0.00505,23
2020,LL survey,Male,23,3,0.01255,23
1997,LL survey,Male,23,20,0.07407,23
1998,LL survey,Male,23,5,0.03185,23
1999,LL survey,Male,23,10,0.05917,23
2000,LL survey,Male,23,11,0.05759,23
2001,LL survey,Male,23,8,0.0303,23
2002,LL fishery,Sex combined,23,53,0.02309,23
2003,LL fishery,Sex combined,23,27,0.01503,23
2004,LL fishery,Sex combined,23,34,0.01469,23
2005,LL fishery,Sex combined,23,29,0.01657,23
2006,LL fishery,Sex combined,23,20,0.0119,23
2007,LL fishery,Sex combined,23,16,0.0107,23
2008,LL fishery,Sex combined,23,26,0.01697,23
2009,LL fishery,Sex combined,23,16,0.01026,23
2010,LL fishery,Sex combined,23,13,0.00851,23
2011,LL fishery,Sex combined,23,14,0.00955,23
2012,LL fishery,Sex combined,23,15,0.00984,23
2013,LL fishery,Sex combined,23,20,0.01527,23
2014,LL fishery,Sex combined,23,17,0.01271,23
2015,LL fishery,Sex combined,23,27,0.02241,23
2016,LL fishery,Sex combined,23,26,0.01823,23
2017,LL fishery,Sex combined,23,29,0.02042,23
2018,LL fishery,Sex combined,23,29,0.02204,23
2019,LL fishery,Sex combined,23,43,0.03315,23
2020,LL fishery,Sex combined,23,44,0.03398,23
2002,LL survey,Sex combined,23,34,0.05191,23
2003,LL survey,Sex combined,23,10,0.01276,23
2004,LL survey,Sex combined,23,6,0.00811,23
2005,LL survey,Sex combined,23,13,0.01486,23
2006,LL survey,Sex combined,23,10,0.01359,23
2007,LL survey,Sex combined,23,7,0.00903,23
2008,LL survey,Sex combined,23,3,0.00489,23
2009,LL survey,Sex combined,23,5,0.00808,23
2010,LL survey,Sex combined,23,7,0.01157,23
2011,LL survey,Sex combined,23,5,0.0074,23
2012,LL survey,Sex combined,23,6,0.00826,23
2013,LL survey,Sex combined,23,4,0.00746,23
2014,LL survey,Sex combined,23,8,0.01426,23
2015,LL survey,Sex combined,23,4,0.0081,23
2016,LL survey,Sex combined,23,8,0.01441,23
2017,LL survey,Sex combined,23,3,0.00503,23
2018,LL survey,Sex combined,23,5,0.0089,23
2019,LL survey,Sex combined,23,5,0.01071,23
2020,LL survey,Sex combined,23,4,0.00649,23
1997,LL survey,Sex combined,23,31,0.05827,23
1998,LL survey,Sex combined,23,12,0.0339,23
1999,LL survey,Sex combined,23,17,0.05346,23
2000,LL survey,Sex combined,23,14,0.03465,23
2001,LL survey,Sex combined,23,12,0.02697,23
2002,LL fishery,Female,24,23,0.01815,24
2003,LL fishery,Female,24,13,0.01263,24
2004,LL fishery,Female,24,23,0.0149,24
2005,LL fishery,Female,24,19,0.01524,24
2006,LL fishery,Female,24,11,0.01022,24
2007,LL fishery,Female,24,11,0.01116,24
2008,LL fishery,Female,24,14,0.01379,24
2009,LL fishery,Female,24,9,0.0086,24
2010,LL fishery,Female,24,11,0.01122,24
2011,LL fishery,Female,24,6,0.00653,24
2012,LL fishery,Female,24,4,0.00433,24
2013,LL fishery,Female,24,2,0.00305,24
2014,LL fishery,Female,24,4,0.00515,24
2015,LL fishery,Female,24,6,0.00797,24
2016,LL fishery,Female,24,13,0.01407,24
2017,LL fishery,Female,24,18,0.02169,24
2018,LL fishery,Female,24,20,0.0246,24
2019,LL fishery,Female,24,27,0.03354,24
2020,LL fishery,Female,24,27,0.03444,24
2002,LL survey,Female,24,10,0.03322,24
2003,LL survey,Female,24,6,0.01546,24
2004,LL survey,Female,24,5,0.01266,24
2005,LL survey,Female,24,2,0.00394,24
2006,LL survey,Female,24,1,0.0024,24
2007,LL survey,Female,24,3,0.00688,24
2008,LL survey,Female,24,1,0.00294,24
2009,LL survey,Female,24,4,0.01093,24
2010,LL survey,Female,24,2,0.00625,24
2011,LL survey,Female,24,1,0.00274,24
2012,LL survey,Female,24,3,0.00737,24
2013,LL survey,Female,24,2,0.00781,24
2014,LL survey,Female,24,3,0.01049,24
2015,LL survey,Female,24,2,0.00683,24
2016,LL survey,Female,24,2,0.00629,24
2017,LL survey,Female,24,6,0.01729,24
2018,LL survey,Female,24,4,0.01153,24
2019,LL survey,Female,24,1,0.0037200000000000002,24
2020,LL survey,Female,24,1,0.00265,24
1997,LL survey,Female,24,11,0.04198,24
1998,LL survey,Female,24,7,0.03553,24
1999,LL survey,Female,24,0,0,24
2000,LL survey,Female,24,5,0.02347,24
2001,LL survey,Female,24,5,0.02762,24
2002,LL fishery,Male,24,26,0.02529,24
2003,LL fishery,Male,24,19,0.02474,24
2004,LL fishery,Male,24,14,0.01816,24
2005,LL fishery,Male,24,10,0.01988,24
2006,LL fishery,Male,24,10,0.01653,24
2007,LL fishery,Male,24,7,0.01373,24
2008,LL fishery,Male,24,11,0.02128,24
2009,LL fishery,Male,24,8,0.01556,24
2010,LL fishery,Male,24,12,0.0219,24
2011,LL fishery,Male,24,6,0.01097,24
2012,LL fishery,Male,24,9,0.015,24
2013,LL fishery,Male,24,13,0.01988,24
2014,LL fishery,Male,24,9,0.01604,24
2015,LL fishery,Male,24,7,0.01549,24
2016,LL fishery,Male,24,8,0.01594,24
2017,LL fishery,Male,24,12,0.02034,24
2018,LL fishery,Male,24,15,0.02982,24
2019,LL fishery,Male,24,10,0.02033,24
2020,LL fishery,Male,24,10,0.01957,24
2002,LL survey,Male,24,9,0.02542,24
2003,LL survey,Male,24,5,0.01263,24
2004,LL survey,Male,24,5,0.01449,24
2005,LL survey,Male,24,3,0.00815,24
2006,LL survey,Male,24,5,0.01567,24
2007,LL survey,Male,24,4,0.0118,24
2008,LL survey,Male,24,3,0.01099,24
2009,LL survey,Male,24,3,0.01186,24
2010,LL survey,Male,24,1,0.00351,24
2011,LL survey,Male,24,4,0.01286,24
2012,LL survey,Male,24,5,0.01567,24
2013,LL survey,Male,24,4,0.01429,24
2014,LL survey,Male,24,4,0.01455,24
2015,LL survey,Male,24,2,0.00995,24
2016,LL survey,Male,24,2,0.00844,24
2017,LL survey,Male,24,4,0.016,24
2018,LL survey,Male,24,4,0.0186,24
2019,LL survey,Male,24,3,0.01515,24
2020,LL survey,Male,24,3,0.01255,24
1997,LL survey,Male,24,4,0.01481,24
1998,LL survey,Male,24,6,0.03822,24
1999,LL survey,Male,24,6,0.0355,24
2000,LL survey,Male,24,9,0.04712,24
2001,LL survey,Male,24,8,0.0303,24
2002,LL fishery,Sex combined,24,49,0.02135,24
2003,LL fishery,Sex combined,24,32,0.01781,24
2004,LL fishery,Sex combined,24,37,0.01598,24
2005,LL fishery,Sex combined,24,29,0.01657,24
2006,LL fishery,Sex combined,24,21,0.01249,24
2007,LL fishery,Sex combined,24,18,0.01203,24
2008,LL fishery,Sex combined,24,25,0.01632,24
2009,LL fishery,Sex combined,24,17,0.0109,24
2010,LL fishery,Sex combined,24,23,0.01505,24
2011,LL fishery,Sex combined,24,12,0.00819,24
2012,LL fishery,Sex combined,24,13,0.00853,24
2013,LL fishery,Sex combined,24,15,0.01145,24
2014,LL fishery,Sex combined,24,13,0.00972,24
2015,LL fishery,Sex combined,24,13,0.01079,24
2016,LL fishery,Sex combined,24,21,0.01473,24
2017,LL fishery,Sex combined,24,30,0.02113,24
2018,LL fishery,Sex combined,24,35,0.0266,24
2019,LL fishery,Sex combined,24,37,0.02853,24
2020,LL fishery,Sex combined,24,37,0.02857,24
2002,LL survey,Sex combined,24,19,0.02901,24
2003,LL survey,Sex combined,24,11,0.01403,24
2004,LL survey,Sex combined,24,10,0.01351,24
2005,LL survey,Sex combined,24,5,0.00571,24
2006,LL survey,Sex combined,24,6,0.00815,24
2007,LL survey,Sex combined,24,7,0.00903,24
2008,LL survey,Sex combined,24,4,0.00653,24
2009,LL survey,Sex combined,24,7,0.01131,24
2010,LL survey,Sex combined,24,3,0.00496,24
2011,LL survey,Sex combined,24,5,0.0074,24
2012,LL survey,Sex combined,24,8,0.01102,24
2013,LL survey,Sex combined,24,6,0.01119,24
2014,LL survey,Sex combined,24,7,0.01248,24
2015,LL survey,Sex combined,24,4,0.0081,24
2016,LL survey,Sex combined,24,4,0.00721,24
2017,LL survey,Sex combined,24,10,0.01675,24
2018,LL survey,Sex combined,24,8,0.01423,24
2019,LL survey,Sex combined,24,4,0.00857,24
2020,LL survey,Sex combined,24,4,0.00649,24
1997,LL survey,Sex combined,24,15,0.0282,24
1998,LL survey,Sex combined,24,13,0.03672,24
1999,LL survey,Sex combined,24,6,0.01887,24
2000,LL survey,Sex combined,24,14,0.03465,24
2001,LL survey,Sex combined,24,13,0.02921,24
2002,LL fishery,Female,25,27,0.02131,25
2003,LL fishery,Female,25,10,0.00972,25
2004,LL fishery,Female,25,17,0.01101,25
2005,LL fishery,Female,25,20,0.01604,25
2006,LL fishery,Female,25,15,0.01394,25
2007,LL fishery,Female,25,12,0.01217,25
2008,LL fishery,Female,25,16,0.01576,25
2009,LL fishery,Female,25,11,0.01052,25
2010,LL fishery,Female,25,9,0.00918,25
2011,LL fishery,Female,25,9,0.00979,25
2012,LL fishery,Female,25,9,0.00974,25
2013,LL fishery,Female,25,3,0.00457,25
2014,LL fishery,Female,25,4,0.00515,25
2015,LL fishery,Female,25,7,0.0093,25
2016,LL fishery,Female,25,10,0.01082,25
2017,LL fishery,Female,25,11,0.01325,25
2018,LL fishery,Female,25,14,0.01722,25
2019,LL fishery,Female,25,21,0.02609,25
2020,LL fishery,Female,25,17,0.02168,25
2002,LL survey,Female,25,9,0.0299,25
2003,LL survey,Female,25,6,0.01546,25
2004,LL survey,Female,25,3,0.00759,25
2005,LL survey,Female,25,4,0.00789,25
2006,LL survey,Female,25,2,0.0048,25
2007,LL survey,Female,25,4,0.00917,25
