year,Source,Sex,age,n,proportion,Age
2015,LL survey,Sex combined,6,30,0.06036,6
2016,LL survey,Sex combined,6,33,0.05935,6
2017,LL survey,Sex combined,6,35,0.05728,6
2018,LL survey,Sex combined,6,64,0.11015,6
2019,LL survey,Sex combined,6,55,0.1134,6
1997,LL survey,Sex combined,6,18,0.03352,6
1998,LL survey,Sex combined,6,17,0.04775,6
1999,LL survey,Sex combined,6,36,0.10588,6
2000,LL survey,Sex combined,6,41,0.10024,6
2001,LL survey,Sex combined,6,40,0.08734,6
2002,LL fishery,Female,7,120,0.09471,7
2003,LL fishery,Female,7,169,0.16424,7
2004,LL fishery,Female,7,177,0.11464,7
2005,LL fishery,Female,7,146,0.11708,7
2006,LL fishery,Female,7,92,0.0855,7
2007,LL fishery,Female,7,74,0.07505,7
2008,LL fishery,Female,7,65,0.06404,7
2009,LL fishery,Female,7,31,0.02964,7
2010,LL fishery,Female,7,35,0.03571,7
2011,LL fishery,Female,7,29,0.03156,7
2012,LL fishery,Female,7,37,0.04004,7
2013,LL fishery,Female,7,35,0.05335,7
2014,LL fishery,Female,7,48,0.06178,7
2015,LL fishery,Female,7,51,0.06773,7
2016,LL fishery,Female,7,57,0.06169,7
2017,LL fishery,Female,7,23,0.02771,7
2018,LL fishery,Female,7,32,0.03936,7
2019,LL fishery,Female,7,41,0.05093,7
2002,LL survey,Female,7,43,0.14145,7
2003,LL survey,Female,7,43,0.10997,7
2004,LL survey,Female,7,43,0.10488,7
2005,LL survey,Female,7,67,0.13086,7
2006,LL survey,Female,7,47,0.1119,7
2007,LL survey,Female,7,37,0.08467,7
2008,LL survey,Female,7,21,0.06176,7
2009,LL survey,Female,7,28,0.0765,7
2010,LL survey,Female,7,10,0.03125,7
2011,LL survey,Female,7,25,0.06849,7
2012,LL survey,Female,7,28,0.0688,7
2013,LL survey,Female,7,27,0.10345,7
2014,LL survey,Female,7,32,0.11073,7
2015,LL survey,Female,7,25,0.085319999999999993,7
2016,LL survey,Female,7,24,0.07547,7
2017,LL survey,Female,7,18,0.05128,7
2018,LL survey,Female,7,26,0.07365,7
2019,LL survey,Female,7,24,0.08664,7
1997,LL survey,Female,7,16,0.06061,7
1998,LL survey,Female,7,8,0.0404,7
1999,LL survey,Female,7,6,0.03846,7
2000,LL survey,Female,7,25,0.11574,7
2001,LL survey,Female,7,20,0.10929,7
2002,LL fishery,Male,7,93,0.09047,7
2003,LL fishery,Male,7,100,0.13021,7
2004,LL fishery,Male,7,86,0.11154,7
2005,LL fishery,Male,7,62,0.12326,7
2006,LL fishery,Male,7,57,0.09421,7
2007,LL fishery,Male,7,16,0.03137,7
2008,LL fishery,Male,7,33,0.06383,7
2009,LL fishery,Male,7,11,0.0214,7
2010,LL fishery,Male,7,16,0.0292,7
2011,LL fishery,Male,7,16,0.02925,7
2012,LL fishery,Male,7,20,0.03333,7
2013,LL fishery,Male,7,25,0.03823,7
2014,LL fishery,Male,7,31,0.05526,7
2015,LL fishery,Male,7,18,0.03982,7
2016,LL fishery,Male,7,22,0.04382,7
2017,LL fishery,Male,7,18,0.03051,7
2018,LL fishery,Male,7,13,0.02584,7
2019,LL fishery,Male,7,10,0.02033,7
2002,LL survey,Male,7,45,0.12431,7
2003,LL survey,Male,7,38,0.09524,7
2004,LL survey,Male,7,31,0.08447,7
2005,LL survey,Male,7,40,0.1084,7
2006,LL survey,Male,7,27,0.08464,7
2007,LL survey,Male,7,22,0.0649,7
2008,LL survey,Male,7,17,0.06227,7
2009,LL survey,Male,7,10,0.03953,7
2010,LL survey,Male,7,11,0.0386,7
2011,LL survey,Male,7,18,0.05788,7
2012,LL survey,Male,7,12,0.03762,7
2013,LL survey,Male,7,33,0.11419,7
2014,LL survey,Male,7,14,0.05072,7
2015,LL survey,Male,7,16,0.07843,7
2016,LL survey,Male,7,14,0.05882,7
2017,LL survey,Male,7,19,0.07308,7
2018,LL survey,Male,7,16,0.07018,7
2019,LL survey,Male,7,14,0.06731,7
1997,LL survey,Male,7,10,0.03663,7
1998,LL survey,Male,7,4,0.02532,7
1999,LL survey,Male,7,11,0.05978,7
2000,LL survey,Male,7,19,0.09845,7
2001,LL survey,Male,7,12,0.04364,7
2002,LL fishery,Sex combined,7,213,0.09281,7
2003,LL fishery,Sex combined,7,269,0.14969,7
2004,LL fishery,Sex combined,7,263,0.11361,7
2005,LL fishery,Sex combined,7,208,0.11886,7
2006,LL fishery,Sex combined,7,149,0.08864,7
2007,LL fishery,Sex combined,7,90,0.06016,7
2008,LL fishery,Sex combined,7,98,0.06397,7
2009,LL fishery,Sex combined,7,42,0.02692,7
2010,LL fishery,Sex combined,7,51,0.03338,7
2011,LL fishery,Sex combined,7,45,0.0307,7
2012,LL fishery,Sex combined,7,57,0.0374,7
2013,LL fishery,Sex combined,7,60,0.0458,7
2014,LL fishery,Sex combined,7,79,0.05904,7
2015,LL fishery,Sex combined,7,69,0.05726,7
2016,LL fishery,Sex combined,7,79,0.0554,7
2017,LL fishery,Sex combined,7,41,0.02887,7
2018,LL fishery,Sex combined,7,45,0.03419,7
2019,LL fishery,Sex combined,7,51,0.03932,7
2002,LL survey,Sex combined,7,88,0.13213,7
2003,LL survey,Sex combined,7,81,0.10253,7
2004,LL survey,Sex combined,7,74,0.09524,7
2005,LL survey,Sex combined,7,107,0.12145,7
2006,LL survey,Sex combined,7,74,0.10014,7
2007,LL survey,Sex combined,7,59,0.07603,7
2008,LL survey,Sex combined,7,38,0.06199,7
2009,LL survey,Sex combined,7,38,0.06139,7
2010,LL survey,Sex combined,7,21,0.03471,7
2011,LL survey,Sex combined,7,43,0.06361,7
2012,LL survey,Sex combined,7,40,0.0551,7
2013,LL survey,Sex combined,7,60,0.10909,7
2014,LL survey,Sex combined,7,46,0.08142,7
2015,LL survey,Sex combined,7,41,0.08249,7
2016,LL survey,Sex combined,7,38,0.06835,7
2017,LL survey,Sex combined,7,37,0.06056,7
2018,LL survey,Sex combined,7,42,0.07229,7
2019,LL survey,Sex combined,7,38,0.07835,7
1997,LL survey,Sex combined,7,26,0.04842,7
1998,LL survey,Sex combined,7,12,0.03371,7
1999,LL survey,Sex combined,7,17,0.05,7
2000,LL survey,Sex combined,7,44,0.10758,7
2001,LL survey,Sex combined,7,32,0.06987,7
2002,LL fishery,Female,8,118,0.09313,8
2003,LL fishery,Female,8,139,0.13508,8
2004,LL fishery,Female,8,214,0.1386,8
2005,LL fishery,Female,8,110,0.08821,8
2006,LL fishery,Female,8,133,0.12361,8
2007,LL fishery,Female,8,64,0.06491,8
2008,LL fishery,Female,8,87,0.08571,8
2009,LL fishery,Female,8,38,0.03633,8
2010,LL fishery,Female,8,46,0.04694,8
2011,LL fishery,Female,8,31,0.03373,8
2012,LL fishery,Female,8,54,0.05844,8
2013,LL fishery,Female,8,36,0.05488,8
2014,LL fishery,Female,8,53,0.06821,8
2015,LL fishery,Female,8,46,0.06109,8
2016,LL fishery,Female,8,47,0.05087,8
2017,LL fishery,Female,8,39,0.04699,8
2018,LL fishery,Female,8,26,0.03198,8
2019,LL fishery,Female,8,40,0.04969,8
2002,LL survey,Female,8,19,0.0625,8
2003,LL survey,Female,8,83,0.21228,8
2004,LL survey,Female,8,81,0.19756,8
2005,LL survey,Female,8,42,0.08203,8
2006,LL survey,Female,8,28,0.06667,8
2007,LL survey,Female,8,56,0.12815,8
2008,LL survey,Female,8,22,0.06471,8
2009,LL survey,Female,8,35,0.09563,8
2010,LL survey,Female,8,12,0.0375,8
2011,LL survey,Female,8,29,0.07945,8
2012,LL survey,Female,8,33,0.08108,8
2013,LL survey,Female,8,17,0.06513,8
2014,LL survey,Female,8,36,0.12457,8
2015,LL survey,Female,8,30,0.10239,8
2016,LL survey,Female,8,15,0.04717,8
2017,LL survey,Female,8,17,0.04843,8
2018,LL survey,Female,8,24,0.06799,8
2019,LL survey,Female,8,16,0.05776,8
1997,LL survey,Female,8,16,0.06061,8
1998,LL survey,Female,8,10,0.05051,8
1999,LL survey,Female,8,12,0.07692,8
2000,LL survey,Female,8,16,0.07407,8
2001,LL survey,Female,8,5,0.02732,8
2002,LL fishery,Male,8,89,0.08658,8
2003,LL fishery,Male,8,52,0.06771,8
2004,LL fishery,Male,8,101,0.131,8
2005,LL fishery,Male,8,38,0.07555,8
2006,LL fishery,Male,8,61,0.10083,8
2007,LL fishery,Male,8,41,0.08039,8
2008,LL fishery,Male,8,42,0.08124,8
2009,LL fishery,Male,8,18,0.03502,8
2010,LL fishery,Male,8,23,0.04197,8
2011,LL fishery,Male,8,20,0.03656,8
2012,LL fishery,Male,8,23,0.03833,8
2013,LL fishery,Male,8,14,0.02141,8
2014,LL fishery,Male,8,19,0.03387,8
2015,LL fishery,Male,8,28,0.06195,8
2016,LL fishery,Male,8,24,0.04781,8
2017,LL fishery,Male,8,13,0.02203,8
2018,LL fishery,Male,8,16,0.03181,8
2019,LL fishery,Male,8,16,0.03252,8
2002,LL survey,Male,8,28,0.07735,8
2003,LL survey,Male,8,74,0.18546,8
2004,LL survey,Male,8,51,0.13896,8
2005,LL survey,Male,8,35,0.09485,8
2006,LL survey,Male,8,25,0.07837,8
2007,LL survey,Male,8,33,0.09735,8
2008,LL survey,Male,8,20,0.07326,8
2009,LL survey,Male,8,20,0.07905,8
2010,LL survey,Male,8,9,0.03158,8
2011,LL survey,Male,8,23,0.07395,8
2012,LL survey,Male,8,19,0.05956,8
2013,LL survey,Male,8,21,0.07266,8
2014,LL survey,Male,8,27,0.09783,8
2015,LL survey,Male,8,9,0.04412,8
2016,LL survey,Male,8,14,0.05882,8
2017,LL survey,Male,8,16,0.06154,8
2018,LL survey,Male,8,11,0.04825,8
2019,LL survey,Male,8,12,0.05769,8
1997,LL survey,Male,8,7,0.02564,8
1998,LL survey,Male,8,3,0.01899,8
1999,LL survey,Male,8,8,0.04348,8
2000,LL survey,Male,8,14,0.07254,8
2001,LL survey,Male,8,17,0.06182,8
2002,LL fishery,Sex combined,8,207,0.0902,8
2003,LL fishery,Sex combined,8,191,0.10629,8
2004,LL fishery,Sex combined,8,315,0.13607,8
2005,LL fishery,Sex combined,8,148,0.08457,8
2006,LL fishery,Sex combined,8,194,0.11541,8
2007,LL fishery,Sex combined,8,105,0.07019,8
2008,LL fishery,Sex combined,8,129,0.0842,8
2009,LL fishery,Sex combined,8,56,0.0359,8
2010,LL fishery,Sex combined,8,69,0.04516,8
2011,LL fishery,Sex combined,8,51,0.03479,8
2012,LL fishery,Sex combined,8,77,0.05052,8
2013,LL fishery,Sex combined,8,50,0.03817,8
2014,LL fishery,Sex combined,8,72,0.05381,8
2015,LL fishery,Sex combined,8,74,0.06141,8
2016,LL fishery,Sex combined,8,71,0.04979,8
2017,LL fishery,Sex combined,8,52,0.03662,8
2018,LL fishery,Sex combined,8,42,0.03191,8
2019,LL fishery,Sex combined,8,56,0.04318,8
2002,LL survey,Sex combined,8,47,0.07057,8
2003,LL survey,Sex combined,8,157,0.19873,8
2004,LL survey,Sex combined,8,132,0.16988,8
2005,LL survey,Sex combined,8,77,0.0874,8
2006,LL survey,Sex combined,8,53,0.07172,8
2007,LL survey,Sex combined,8,89,0.11469,8
2008,LL survey,Sex combined,8,42,0.06852,8
2009,LL survey,Sex combined,8,55,0.08885,8
2010,LL survey,Sex combined,8,21,0.03471,8
2011,LL survey,Sex combined,8,52,0.07692,8
2012,LL survey,Sex combined,8,52,0.07163,8
2013,LL survey,Sex combined,8,38,0.06909,8
2014,LL survey,Sex combined,8,63,0.1115,8
2015,LL survey,Sex combined,8,39,0.07847,8
2016,LL survey,Sex combined,8,29,0.05216,8
2017,LL survey,Sex combined,8,33,0.05401,8
2018,LL survey,Sex combined,8,35,0.06024,8
2019,LL survey,Sex combined,8,28,0.05773,8
1997,LL survey,Sex combined,8,23,0.04283,8
1998,LL survey,Sex combined,8,13,0.03652,8
1999,LL survey,Sex combined,8,20,0.05882,8
2000,LL survey,Sex combined,8,30,0.07335,8
2001,LL survey,Sex combined,8,22,0.04803,8
2002,LL fishery,Female,9,125,0.09866,9
2003,LL fishery,Female,9,98,0.09524,9
2004,LL fishery,Female,9,164,0.10622,9
2005,LL fishery,Female,9,139,0.11147,9
2006,LL fishery,Female,9,127,0.11803,9
2007,LL fishery,Female,9,151,0.15314,9
2008,LL fishery,Female,9,97,0.09557,9
2009,LL fishery,Female,9,40,0.03824,9
2010,LL fishery,Female,9,61,0.06224,9
2011,LL fishery,Female,9,48,0.05223,9
2012,LL fishery,Female,9,42,0.04545,9
2013,LL fishery,Female,9,46,0.07012,9
2014,LL fishery,Female,9,44,0.05663,9
2015,LL fishery,Female,9,43,0.0571,9
2016,LL fishery,Female,9,49,0.05303,9
2017,LL fishery,Female,9,26,0.03133,9
2018,LL fishery,Female,9,30,0.0369,9
2019,LL fishery,Female,9,36,0.04472,9
2002,LL survey,Female,9,22,0.07237,9
2003,LL survey,Female,9,23,0.05882,9
2004,LL survey,Female,9,57,0.13902,9
2005,LL survey,Female,9,50,0.09766,9
2006,LL survey,Female,9,63,0.15,9
2007,LL survey,Female,9,62,0.14188,9
2008,LL survey,Female,9,29,0.08529,9
2009,LL survey,Female,9,34,0.0929,9
2010,LL survey,Female,9,18,0.05625,9
2011,LL survey,Female,9,21,0.05753,9
2012,LL survey,Female,9,31,0.07617,9
2013,LL survey,Female,9,21,0.08046,9
2014,LL survey,Female,9,20,0.0692,9
2015,LL survey,Female,9,24,0.08191,9
2016,LL survey,Female,9,15,0.04717,9
2017,LL survey,Female,9,18,0.05128,9
2018,LL survey,Female,9,9,0.0255,9
2019,LL survey,Female,9,11,0.03971,9
1997,LL survey,Female,9,14,0.05303,9
1998,LL survey,Female,9,15,0.07576,9
1999,LL survey,Female,9,6,0.03846,9
2000,LL survey,Female,9,8,0.03704,9
2001,LL survey,Female,9,17,0.0929,9
2002,LL fishery,Male,9,78,0.07588,9
2003,LL fishery,Male,9,48,0.0625,9
2004,LL fishery,Male,9,59,0.07652,9
2005,LL fishery,Male,9,55,0.10934,9
2006,LL fishery,Male,9,59,0.09752,9
2007,LL fishery,Male,9,61,0.11961,9
2008,LL fishery,Male,9,36,0.06963,9
2009,LL fishery,Male,9,23,0.04475,9
2010,LL fishery,Male,9,28,0.051090000000000003,9
2011,LL fishery,Male,9,15,0.02742,9
2012,LL fishery,Male,9,27,0.045,9
2013,LL fishery,Male,9,28,0.04281,9
2014,LL fishery,Male,9,19,0.03387,9
2015,LL fishery,Male,9,21,0.04646,9
2016,LL fishery,Male,9,21,0.04183,9
2017,LL fishery,Male,9,25,0.04237,9
2018,LL fishery,Male,9,10,0.01988,9
2019,LL fishery,Male,9,10,0.02033,9
2002,LL survey,Male,9,20,0.05525,9
2003,LL survey,Male,9,17,0.04261,9
2004,LL survey,Male,9,45,0.12262,9
2005,LL survey,Male,9,40,0.1084,9
2006,LL survey,Male,9,25,0.07837,9
2007,LL survey,Male,9,37,0.10914,9
2008,LL survey,Male,9,20,0.07326,9
2009,LL survey,Male,9,21,0.083,9
2010,LL survey,Male,9,14,0.04912,9
2011,LL survey,Male,9,13,0.0418,9
2012,LL survey,Male,9,14,0.04389,9
2013,LL survey,Male,9,21,0.07266,9
2014,LL survey,Male,9,19,0.06884,9
2015,LL survey,Male,9,18,0.08824,9
2016,LL survey,Male,9,12,0.05042,9
2017,LL survey,Male,9,12,0.04615,9
2018,LL survey,Male,9,5,0.02193,9
2019,LL survey,Male,9,8,0.03846,9
1997,LL survey,Male,9,7,0.02564,9
1998,LL survey,Male,9,5,0.03165,9
1999,LL survey,Male,9,6,0.03261,9
2000,LL survey,Male,9,2,0.01036,9
2001,LL survey,Male,9,12,0.04364,9
2002,LL fishery,Sex combined,9,203,0.08845,9
2003,LL fishery,Sex combined,9,146,0.08125,9
2004,LL fishery,Sex combined,9,223,0.09633,9
2005,LL fishery,Sex combined,9,194,0.11086,9
2006,LL fishery,Sex combined,9,186,0.11065,9
2007,LL fishery,Sex combined,9,212,0.14171,9
2008,LL fishery,Sex combined,9,133,0.08681,9
2009,LL fishery,Sex combined,9,63,0.04038,9
2010,LL fishery,Sex combined,9,89,0.05825,9
2011,LL fishery,Sex combined,9,63,0.04297,9
2012,LL fishery,Sex combined,9,69,0.04528,9
2013,LL fishery,Sex combined,9,74,0.05649,9
2014,LL fishery,Sex combined,9,63,0.04709,9
2015,LL fishery,Sex combined,9,64,0.05311,9
2016,LL fishery,Sex combined,9,70,0.04909,9
2017,LL fishery,Sex combined,9,51,0.03592,9
2018,LL fishery,Sex combined,9,40,0.0304,9
2019,LL fishery,Sex combined,9,46,0.03547,9
2002,LL survey,Sex combined,9,42,0.06306,9
2003,LL survey,Sex combined,9,40,0.05063,9
2004,LL survey,Sex combined,9,102,0.13127,9
2005,LL survey,Sex combined,9,90,0.10216,9
2006,LL survey,Sex combined,9,88,0.11908,9
2007,LL survey,Sex combined,9,99,0.12758,9
2008,LL survey,Sex combined,9,49,0.07993,9
2009,LL survey,Sex combined,9,55,0.08885,9
2010,LL survey,Sex combined,9,32,0.05289,9
2011,LL survey,Sex combined,9,34,0.0503,9
2012,LL survey,Sex combined,9,45,0.06198,9
2013,LL survey,Sex combined,9,42,0.07636,9
2014,LL survey,Sex combined,9,39,0.06903,9
2015,LL survey,Sex combined,9,42,0.08451,9
2016,LL survey,Sex combined,9,27,0.04856,9
2017,LL survey,Sex combined,9,30,0.0491,9
2018,LL survey,Sex combined,9,14,0.0241,9
2019,LL survey,Sex combined,9,19,0.03918,9
1997,LL survey,Sex combined,9,21,0.03911,9
1998,LL survey,Sex combined,9,20,0.05618,9
1999,LL survey,Sex combined,9,12,0.03529,9
2000,LL survey,Sex combined,9,10,0.02445,9
2001,LL survey,Sex combined,9,29,0.06332,9
2002,LL fishery,Female,10,95,0.07498,10
2003,LL fishery,Female,10,60,0.05831,10
2004,LL fishery,Female,10,104,0.06736,10
2005,LL fishery,Female,10,104,0.0834,10
2006,LL fishery,Female,10,108,0.10037,10
2007,LL fishery,Female,10,88,0.08925,10
2008,LL fishery,Female,10,124,0.12217,10
2009,LL fishery,Female,10,63,0.06023,10
2010,LL fishery,Female,10,70,0.07143,10
2011,LL fishery,Female,10,43,0.04679,10
2012,LL fishery,Female,10,57,0.06169,10
2013,LL fishery,Female,10,37,0.0564,10
2014,LL fishery,Female,10,40,0.05148,10
2015,LL fishery,Female,10,42,0.05578,10
2016,LL fishery,Female,10,46,0.04978,10
2017,LL fishery,Female,10,32,0.03855,10
2018,LL fishery,Female,10,28,0.03444,10
2019,LL fishery,Female,10,34,0.04224,10
2002,LL survey,Female,10,12,0.03947,10
2003,LL survey,Female,10,44,0.11253,10
2004,LL survey,Female,10,42,0.10244,10
2005,LL survey,Female,10,47,0.0918,10
2006,LL survey,Female,10,63,0.15,10
2007,LL survey,Female,10,39,0.08924,10
2008,LL survey,Female,10,34,0.1,10
2009,LL survey,Female,10,41,0.11202,10
2010,LL survey,Female,10,17,0.05312,10
2011,LL survey,Female,10,17,0.04658,10
2012,LL survey,Female,10,22,0.05405,10
2013,LL survey,Female,10,16,0.0613,10
2014,LL survey,Female,10,25,0.08651,10
2015,LL survey,Female,10,21,0.07167,10
2016,LL survey,Female,10,19,0.05975,10
2017,LL survey,Female,10,15,0.04274,10
2018,LL survey,Female,10,11,0.03116,10
2019,LL survey,Female,10,6,0.02166,10
1997,LL survey,Female,10,12,0.04545,10
1998,LL survey,Female,10,9,0.04545,10
1999,LL survey,Female,10,4,0.02564,10
2000,LL survey,Female,10,9,0.04167,10
2001,LL survey,Female,10,9,0.04918,10
2002,LL fishery,Male,10,52,0.05058,10
2003,LL fishery,Male,10,45,0.05859,10
2004,LL fishery,Male,10,32,0.0415,10
2005,LL fishery,Male,10,33,0.06561,10
2006,LL fishery,Male,10,45,0.07438,10
2007,LL fishery,Male,10,38,0.07451,10
2008,LL fishery,Male,10,49,0.09478,10
2009,LL fishery,Male,10,26,0.05058,10
2010,LL fishery,Male,10,35,0.06387,10
2011,LL fishery,Male,10,20,0.03656,10
2012,LL fishery,Male,10,23,0.03833,10
2013,LL fishery,Male,10,36,0.05505,10
2014,LL fishery,Male,10,23,0.041,10
2015,LL fishery,Male,10,22,0.04867,10
2016,LL fishery,Male,10,19,0.03785,10
2017,LL fishery,Male,10,19,0.0322,10
2018,LL fishery,Male,10,13,0.02584,10
2019,LL fishery,Male,10,11,0.02236,10
2002,LL survey,Male,10,13,0.03591,10
2003,LL survey,Male,10,47,0.11779,10
2004,LL survey,Male,10,37,0.10082,10
2005,LL survey,Male,10,31,0.08401,10
2006,LL survey,Male,10,35,0.10972,10
2007,LL survey,Male,10,26,0.0767,10
2008,LL survey,Male,10,24,0.08791,10
2009,LL survey,Male,10,15,0.05929,10
2010,LL survey,Male,10,11,0.0386,10
2011,LL survey,Male,10,17,0.05466,10
2012,LL survey,Male,10,8,0.02508,10
2013,LL survey,Male,10,12,0.04152,10
2014,LL survey,Male,10,17,0.06159,10
2015,LL survey,Male,10,6,0.02941,10
2016,LL survey,Male,10,10,0.04202,10
2017,LL survey,Male,10,10,0.03846,10
2018,LL survey,Male,10,6,0.02632,10
2019,LL survey,Male,10,6,0.02885,10
1997,LL survey,Male,10,7,0.02564,10
1998,LL survey,Male,10,8,0.05063,10
1999,LL survey,Male,10,5,0.02717,10
2000,LL survey,Male,10,5,0.02591,10
2001,LL survey,Male,10,12,0.04364,10
2002,LL fishery,Sex combined,10,147,0.06405,10
2003,LL fishery,Sex combined,10,105,0.05843,10
2004,LL fishery,Sex combined,10,136,0.05875,10
2005,LL fishery,Sex combined,10,137,0.07829,10
2006,LL fishery,Sex combined,10,153,0.09102,10
2007,LL fishery,Sex combined,10,126,0.08422,10
2008,LL fishery,Sex combined,10,173,0.11292,10
2009,LL fishery,Sex combined,10,89,0.05705,10
2010,LL fishery,Sex combined,10,105,0.06872,10
2011,LL fishery,Sex combined,10,63,0.04297,10
2012,LL fishery,Sex combined,10,80,0.05249,10
2013,LL fishery,Sex combined,10,73,0.05573,10
2014,LL fishery,Sex combined,10,63,0.04709,10
2015,LL fishery,Sex combined,10,64,0.05311,10
2016,LL fishery,Sex combined,10,65,0.04558,10
2017,LL fishery,Sex combined,10,51,0.03592,10
2018,LL fishery,Sex combined,10,41,0.03116,10
2019,LL fishery,Sex combined,10,45,0.0347,10
2002,LL survey,Sex combined,10,25,0.03754,10
2003,LL survey,Sex combined,10,91,0.11519,10
2004,LL survey,Sex combined,10,79,0.10167,10
2005,LL survey,Sex combined,10,78,0.08854,10
2006,LL survey,Sex combined,10,98,0.13261,10
2007,LL survey,Sex combined,10,65,0.08376,10
2008,LL survey,Sex combined,10,58,0.09462,10
2009,LL survey,Sex combined,10,56,0.09047,10
2010,LL survey,Sex combined,10,28,0.04628,10
2011,LL survey,Sex combined,10,34,0.0503,10
2012,LL survey,Sex combined,10,30,0.04132,10
2013,LL survey,Sex combined,10,28,0.05091,10
2014,LL survey,Sex combined,10,42,0.07434,10
2015,LL survey,Sex combined,10,27,0.05433,10
2016,LL survey,Sex combined,10,29,0.05216,10
2017,LL survey,Sex combined,10,25,0.04092,10
2018,LL survey,Sex combined,10,17,0.02926,10
2019,LL survey,Sex combined,10,12,0.02474,10
1997,LL survey,Sex combined,10,19,0.03538,10
1998,LL survey,Sex combined,10,17,0.04775,10
1999,LL survey,Sex combined,10,9,0.02647,10
2000,LL survey,Sex combined,10,14,0.03423,10
2001,LL survey,Sex combined,10,21,0.04585,10
2002,LL fishery,Female,11,69,0.05446,11
2003,LL fishery,Female,11,50,0.04859,11
2004,LL fishery,Female,11,74,0.04793,11
2005,LL fishery,Female,11,69,0.05533,11
2006,LL fishery,Female,11,84,0.07807,11
2007,LL fishery,Female,11,98,0.09939,11
2008,LL fishery,Female,11,98,0.09655,11
2009,LL fishery,Female,11,104,0.09943,11
2010,LL fishery,Female,11,84,0.08571,11
2011,LL fishery,Female,11,50,0.05441,11
2012,LL fishery,Female,11,58,0.06277,11
2013,LL fishery,Female,11,28,0.04268,11
2014,LL fishery,Female,11,42,0.05405,11
2015,LL fishery,Female,11,39,0.05179,11
2016,LL fishery,Female,11,39,0.04221,11
2017,LL fishery,Female,11,42,0.0506,11
2018,LL fishery,Female,11,41,0.05043,11
2019,LL fishery,Female,11,20,0.02484,11
2002,LL survey,Female,11,18,0.05921,11
2003,LL survey,Female,11,20,0.05115,11
2004,LL survey,Female,11,32,0.07805,11
2005,LL survey,Female,11,30,0.05859,11
2006,LL survey,Female,11,38,0.09048,11
2007,LL survey,Female,11,36,0.08238,11
2008,LL survey,Female,11,30,0.08824,11
2009,LL survey,Female,11,28,0.0765,11
2010,LL survey,Female,11,23,0.07187,11
2011,LL survey,Female,11,17,0.04658,11
2012,LL survey,Female,11,15,0.03686,11
2013,LL survey,Female,11,6,0.02299,11
2014,LL survey,Female,11,18,0.06228,11
2015,LL survey,Female,11,18,0.06143,11
2016,LL survey,Female,11,14,0.04403,11
2017,LL survey,Female,11,10,0.02849,11
2018,LL survey,Female,11,13,0.03683,11
2019,LL survey,Female,11,11,0.03971,11
1997,LL survey,Female,11,10,0.03788,11
1998,LL survey,Female,11,7,0.03535,11
1999,LL survey,Female,11,2,0.01282,11
2000,LL survey,Female,11,9,0.04167,11
2001,LL survey,Female,11,9,0.04918,11
2002,LL fishery,Male,11,40,0.03891,11
2003,LL fishery,Male,11,29,0.03776,11
2004,LL fishery,Male,11,26,0.03372,11
2005,LL fishery,Male,11,36,0.07157,11
2006,LL fishery,Male,11,43,0.07107,11
2007,LL fishery,Male,11,31,0.06078,11
2008,LL fishery,Male,11,41,0.0793,11
2009,LL fishery,Male,11,40,0.07782,11
2010,LL fishery,Male,11,33,0.06022,11
2011,LL fishery,Male,11,19,0.03473,11
2012,LL fishery,Male,11,26,0.04333,11
2013,LL fishery,Male,11,37,0.05657,11
2014,LL fishery,Male,11,26,0.04635,11
2015,LL fishery,Male,11,14,0.03097,11
2016,LL fishery,Male,11,21,0.04183,11
2017,LL fishery,Male,11,18,0.03051,11
2018,LL fishery,Male,11,19,0.03777,11
2019,LL fishery,Male,11,15,0.03049,11
2002,LL survey,Male,11,18,0.04972,11
2003,LL survey,Male,11,11,0.02757,11
2004,LL survey,Male,11,17,0.04632,11
2005,LL survey,Male,11,24,0.06504,11
2006,LL survey,Male,11,34,0.10658,11
2007,LL survey,Male,11,18,0.0531,11
2008,LL survey,Male,11,22,0.08059,11
2009,LL survey,Male,11,23,0.09091,11
2010,LL survey,Male,11,20,0.07018,11
